Gene Symbol	102	121	148	153	169	44	45	79	96
ABCB4	2.247847126	2.071493027	2.049449794	2.225462138	1.913197334	2.509654843	2.329810672	2.082977203	2.226356257
ABCB6	3.654994309	4.055077445	4.270652399	3.880048497	4.481480381	3.866064936	4.210220365	3.876091783	3.87346234
ABCB6	4.916918288	5.38415932	5.59276446	5.18371723	5.762697645	4.967040574	5.347505677	5.212180712	5.141415914
ABCB7	6.651504929	7.259591307	6.122889624	6.641386372	5.280104297	6.223650706	6.068912117	7.184520711	6.18484248
ABCB8	1.70120533	2.012616837	2.065382238	2.018795174	2.053826749	1.582310101	2.243688668	1.933825492	1.866683098
ABCB8	2.315575155	2.257586061	2.197555711	2.154844289	2.13893833	1.904958884	2.246954643	2.243005241	2.218522482
ABCB9	3.274953688	3.551781443	3.746229818	3.703238397	3.774826441	2.652186105	3.523777393	3.397981745	3.633366775
ABCB9	2.031145332	2.269034614	2.325422507	1.979844665	3.055934545	2.089949171	2.058678649	1.585912767	2.336248023
ABCB9	1.80500074	2.194211373	2.178498957	2.243477285	1.974228884	2.402474411	2.333782952	2.197030166	2.071696184
ABCB9	1.102131853	1.783806981	1.551817917	1.842147544	2.057430583	1.441536474	2.029897355	1.55773812	1.694015114
ABCB9	2.072323999	2.087055968	2.182242262	2.127950875	2.302407842	1.942379181	2.542910033	2.198135768	2.152092547
ABCC1	2.384005382	2.110731626	1.77095074	2.22593834	2.039053317	1.719176441	2.088425558	2.219324025	2.442449861
ABCC1	6.13862804	5.145753164	5.262852448	5.637680201	5.298002299	5.508779396	5.521800564	5.987177748	5.066545686
ABCC10	4.053806669	4.011175748	4.550125933	3.731324517	4.461066621	3.546509118	4.152360407	3.585569027	4.076092429
ABCC10	7.019970057	6.763733419	7.740000274	6.731485092	7.545514067	7.344730777	7.028063399	6.39161245	7.797622669
ABCC10	3.653295913	3.902963812	4.324663574	3.734892137	4.075189618	3.78710391	3.959542369	3.65184398	4.027115263
ABCC10	5.980041439	5.958812719	5.515549377	5.768742053	5.859692813	5.208003611	5.787217991	5.645108448	5.839810817
ABCC10	1.704237651	1.842656237	1.628521836	1.496769598	1.614853523	1.702153863	1.626985458	1.6505675	1.819647682
ABCC2	1.169317044	1.338548045	1.368245703	1.296647562	1.379476958	1.765161519	1.355552371	1.256879557	2.60320499
ABCC3	1.888887333	2.040034372	1.912778637	1.973677968	2.007603996	1.899037262	2.088093334	2.037417643	1.97652109
ABCC3	4.217643	3.656988554	4.804572292	6.123857369	3.939240325	4.500796603	4.330168746	4.44761246	3.977572758
ABCC3	1.12569647	0.922745394	1.042082406	1.240199315	0.982030582	1.15189013	1.00180803	1.112036768	1.012168006
ABCC3	1.904271003	2.069371407	1.942376937	2.010692996	1.778382195	1.824411781	1.824411781	1.854557747	2.004548264
ABCC3	2.05680158	2.278495775	1.951196447	2.16994741	1.817762582	1.58256081	2.34853154	2.224544995	2.31818462
ABCC3	2.921849259	3.069400762	3.206456629	3.260896507	3.124643108	3.027584173	3.086710432	3.140299783	2.766992339
ABCC4	1.938501559	1.958297679	2.248330244	2.483281011	1.911507688	2.385132811	1.709052859	1.975745784	2.613003616
ABCC4	3.701873335	4.163820269	3.745924436	3.740100275	3.797758061	3.591785867	4.136951594	4.240832886	3.906812379
ABCC4	2.748740513	2.618072541	2.679147302	2.783911718	2.617250505	2.118883682	2.816074465	2.595439021	2.930120613
ABCC4	2.113811475	1.555759485	1.685511025	1.718979809	3.236599555	2.273007636	2.606292164	2.307116063	7.648850891
ABCC4	4.368870758	4.213913486	4.379104073	4.900750321	4.700601976	4.249757257	4.305945785	4.151358878	4.420981576
ABCC4	1.550921533	1.248948639	1.505095927	1.499352043	1.46227968	0.928924118	1.429982964	1.429888612	1.59764608
ABCC4	1.6171166	1.893446914	1.444933543	1.738083408	1.591880419	1.275519477	1.368025693	1.690007019	1.549812613
ABCC5	1.751450931	1.584273312	1.420466846	1.558192217	1.989495981	1.608132006	1.17483846	1.154317248	1.640268845
ABCC5	8.88414311	7.602050839	7.829370763	7.551102303	9.072503259	8.212787903	7.37069134	6.438716743	7.176062413
ABCC5	8.036197582	7.189172428	7.641232474	7.152846012	7.899188219	7.799778553	6.569193797	5.886430322	5.517955344
ABCC5	4.004583045	4.101620225	3.982448605	4.322401164	4.481480381	3.550975177	4.169227168	3.961247355	4.038491195
ABCC6	2.635896261	2.488539178	2.864155273	2.749034701	2.783384942	3.010544664	2.948675998	2.690422356	3.052966794
ABCC6	3.167940178	1.805828428	2.185917619	1.957113845	1.631111671	1.117207251	2.000453137	2.652944455	1.691299638
ABCC6	3.318627588	2.715621017	2.995279036	2.113765085	2.417912285	2.187860283	2.53468659	3.076052199	2.421108724
ABCC8	4.384899651	2.733367848	5.379491101	3.949950815	2.727387942	2.435905296	5.160802378	4.270154935	2.583209806
ABCC9	1.298362404	1.484217032	1.113150525	1.304947521	1.581723086	1.391961847	1.40091691	1.390200887	1.169231567
ABCC9	1.015277099	1.460112518	1.429959366	1.547144849	1.142364965	1.210759502	1.200236551	1.554720224	1.33421936
ABCC9	1.812748828	2.579094352	2.266267314	3.010843162	2.684544502	2.363999533	2.057745717	2.208411494	2.590446313
ABCD1	3.252347098	3.340554734	3.121629077	3.057341932	3.180750807	2.760262447	3.036609391	2.986489164	3.188405457
ABCD1	5.170403693	5.306231069	5.173101475	5.02879807	5.149702189	4.730437723	5.326546736	5.144125044	4.859049359
ABCD1	3.307004434	3.135256379	3.430282615	2.595571803	2.553690552	2.484451509	3.099574907	3.074777842	2.679959763
ABCD1	1.462629238	1.563252635	1.305460951	1.559278265	1.253465791	1.290587458	1.686169082	1.550404648	1.21788191
ABCD1	1.354438853	1.466321579	1.787295706	1.647562044	1.308086807	1.341926444	1.65900326	1.417702208	1.452397265
ABCD2	2.133687013	2.383117372	2.208413625	2.166141346	2.33025985	1.926474083	2.387842374	2.215177402	2.341934271
ABCD4	2.976684021	3.309618271	3.341102879	3.159169321	3.285031326	2.874852281	3.147436015	3.187077885	3.137489149
ABCD4	4.687201348	4.176913073	4.203367227	4.226345423	2.896824089	3.895045821	3.976478998	4.432978877	3.822303927
ABCE1	7.429944288	6.878756468	7.308631283	7.086040552	7.296626644	6.599786643	7.350946986	7.979153203	8.273166483
ABCE1	3.455218912	3.162687788	3.965512772	3.608124427	3.599612064	3.064401159	3.483782909	3.525319853	4.863363259
ABCF1	4.268027244	3.954570492	4.34103282	4.03585788	4.517484597	3.696689634	4.442428917	3.338489565	4.389984928
ABCF1	4.397082102	4.06191708	4.620905031	4.245564711	5.101873848	4.32787485	4.701508446	3.331864431	4.502337271
ABCF2	1.893601741	1.739824838	1.997183649	1.983072345	2.103575294	2.093527701	2.437099936	1.588012381	2.200509081
ABCF2	1.848190795	1.914476202	2.063578861	1.96144536	1.756552647	1.90184188	2.046487627	2.148670488	2.052319366
ABCF2	2.452037036	2.149275888	2.37021926	1.817644824	2.025702751	1.761051256	2.582671423	2.286684641	2.324525743
ABCF2	4.92212516	4.288199102	4.909175483	4.724183257	4.407817523	4.706024954	4.859390708	4.435803002	4.993264699
ABCF3	2.773103312	3.346715383	2.760551836	2.643386004	2.916058463	2.170671462	2.836647822	2.678943091	2.782129183
ABCG2	3.550636382	3.169933275	3.584970086	3.368543563	3.357089784	3.363544459	4.884310268	3.08401865	3.847933686
ABCG4	3.984164356	4.062106097	3.971436277	4.336435394	4.170089453	4.08095685	4.031575367	3.908825076	4.15518254
ABCG5	1.927282331	1.555759485	1.753855732	1.675813608	1.834469022	1.390456513	1.77378194	1.741209227	1.651549918
ABHD10	5.720422554	5.283831459	4.98988746	5.432966304	5.356378705	4.289762825	5.710708536	5.81798797	4.769028734
ABHD10	0.981714853	1.308942203	1.061974867	1.089834983	0.880256689	1.128558983	0.932687088	1.082772476	0.997885702
ABHD14A	3.877361851	4.00122632	3.78938117	3.821005903	3.673901076	3.452087492	4.190306559	3.863857131	3.81233974
ABHD2	1.471793383	1.4414102	1.301359672	1.39827822	1.361010425	1.35539976	1.205952823	1.222500926	1.384793432
ABHD2	3.16498795	2.986981259	2.318185198	2.071120661	3.750429545	2.55097168	2.714503861	1.891135338	2.167192794
ABHD2	3.887470936	4.34156265	3.943431597	3.557938062	5.511682417	6.524761417	3.916583417	3.360473209	3.136530728
ABHD2	1.4891784	1.717965046	1.414455373	1.589733507	1.291236191	1.579042528	1.601739985	1.431567827	1.480771036
ABHD2	2.839342213	3.145161073	3.182517911	2.922160793	5.016717733	2.916004143	3.029527066	2.13587189	2.653841035
ABHD2	3.353495486	3.00865523	2.989952756	2.781161185	4.154855234	3.093372244	3.36000356	2.456354519	2.753157633
ABHD2	6.986857313	6.86078688	7.003287741	6.022548251	8.471372674	7.341167931	6.959026355	5.764918757	5.671417367
ABHD2	1.548940537	1.671788905	1.279605132	1.514875885	1.685448832	1.733821364	1.420487102	1.547575588	1.597080985
ABHD3	5.708746869	6.276138943	5.911718382	7.373083185	6.763059484	5.475817413	5.078463745	8.590629301	7.705653981
ABHD4	5.855401289	5.754696673	5.631875491	5.815444386	5.889070233	5.064475074	5.300195001	5.687548007	5.424657688
ABHD4	3.449914339	3.465509092	3.171884018	3.289640444	3.378865465	3.437145707	3.106694218	3.351093491	3.68030063
ABHD5	4.061091023	3.888589537	3.431200356	3.853247924	2.592134282	3.077267536	4.291791	3.63087454	4.09833089
ABHD5	5.453267207	4.967963281	5.393600817	4.71314068	4.418271364	4.462034408	5.775419296	5.451520047	5.2352273
ABHD5	4.114407457	3.170863889	4.12577015	3.494397288	2.958708968	2.990904837	3.897177214	4.368876771	4.110571721
ABHD5	1.379441513	1.136857263	1.199174611	1.287019457	1.130335449	1.447920511	1.17142395	1.164748328	1.083053211
ABHD6	2.082051629	2.05540356	2.427189961	2.026607593	1.964826215	1.821115162	1.71142126	2.465072758	1.957455717
ABHD6	1.837720113	1.568004501	1.542773804	1.260174326	1.661430827	1.611041655	1.875490223	1.403066894	1.827774779
ABHD6	4.773813944	4.44377001	3.960950549	2.793907575	3.786725691	1.88475457	3.620179891	4.9899713	4.027613287
ABHD6	1.709011479	1.930403895	1.895567994	2.03385646	1.944007017	2.188862847	2.029207822	1.926399792	2.0683969
ABHD8	3.912519332	3.819163573	4.022811835	3.358074064	3.845194907	3.46603644	3.783282856	3.725786524	3.691337211
ABI1	7.894719444	7.897340578	8.137985207	8.096297524	8.260444607	7.061577967	7.686675336	8.41631163	8.193410722
ABI1	2.979629372	3.637107246	3.154279777	3.218757698	2.980446006	3.061975857	2.889385547	3.901791724	3.634079123
ABI1	0.957515967	1.147221809	1.139115938	1.247001995	0.943109898	1.215754528	1.171709078	0.981404674	1.179242283
ABI2	1.98092735	2.419425377	2.132633496	2.261400091	2.25661384	2.034800256	2.590422547	2.608390059	2.612445797
ABI2	2.668377185	2.205245731	2.532554982	2.426718329	2.240150664	1.623732648	2.39507131	2.268663618	2.410871302
ABI2	1.9774029	2.060064435	1.975377114	1.988114888	2.448022764	2.540296251	2.529741042	2.436018985	2.606841318
ABI2	4.318445139	3.917863463	3.671910684	3.459354057	4.012592849	3.497922506	3.833917486	5.600622602	4.426037339
ABI2	4.347198698	4.617139497	4.611407082	3.887238523	4.406412136	4.198649711	4.674056118	4.334910927	4.207267267
ABI3BP	1.66651117	1.844967441	2.104933574	1.430379267	2.391110934	2.600121893	2.139453173	2.018073362	1.836002812
ABI3BP	1.349826397	1.546620689	1.378058795	1.395909548	1.518268779	1.175281561	1.398803985	1.3707469	1.290229465
ABI3BP	1.213818038	1.078349883	1.11279887	1.195375066	1.03488222	1.304236747	1.299508048	1.225511693	1.005462943
ABL1	4.052458464	4.213465703	4.234999447	4.278542183	3.955107733	4.205305025	4.395016664	4.284824088	4.270439851
ABL2	2.682715133	2.993419422	2.996159737	3.410877316	3.369265083	2.541830857	2.936907768	2.801314994	3.51315102
ABL2	2.837467838	3.065424728	2.568996729	2.611334312	2.493785002	2.965912544	2.773653391	2.791163971	3.408092323
ABL2	2.815223596	3.195427729	2.822184617	3.644661741	3.15360002	2.994386842	2.87690202	3.202342673	3.489725654
ABL2	1.231088891	1.297829075	1.310284756	1.149605181	1.494780613	1.264362739	1.900337087	1.393150185	1.273370281
ABLIM1	2.460613396	2.742599988	2.664436853	2.682845856	2.391658157	2.067724448	2.600563161	2.409417969	2.715667888
ABLIM1	9.218648231	9.067214035	9.124314789	8.79382573	7.318472205	7.40127262	9.252863199	8.782557568	8.900560109
ABLIM3	6.182820941	6.057957247	6.82995975	6.269519177	4.810087017	5.111527205	5.935494217	6.946535345	3.158191889
ABO	1.906707536	2.031599657	2.124819223	2.154844289	1.817762582	1.295917456	2.005793896	1.975259489	2.24264238
ABO	2.23717901	2.298447702	2.40984067	2.608103744	2.385966514	1.716723958	2.600701063	2.337655428	2.583209806
ABO	2.401940186	2.558835577	1.769773849	2.23856371	2.270578277	2.369309373	2.032909167	2.193248001	2.33052428
ABP1	2.184781194	2.251039434	2.536953707	2.492685649	2.354926806	2.330524606	2.232451067	2.143562457	2.331317748
ABR	1.538514099	1.170906057	1.089747793	1.456834383	1.489328585	1.425586916	1.580787483	1.450173826	1.375471617
ABR	2.669991698	2.255187235	2.337757066	2.154844289	2.57090394	2.014160106	2.145213163	2.432701536	2.349730465
ABT1	2.336839892	2.531426373	2.395129333	3.112242668	2.581773247	2.357682425	2.441046105	2.197217266	2.587260441
ABTB2	2.860146283	2.328855829	2.788079491	3.98378021	2.75293351	3.529311731	4.143327431	2.686946655	3.972227051
ABTB2	2.639299237	2.713758113	2.408454408	2.624452261	2.5951069	2.080181238	2.834125325	2.315258945	2.445084994
ABTB2	2.903458181	2.878983295	2.816640659	2.620784864	2.341775904	2.658489592	3.034583527	2.984685216	2.683105296
ACAA1	7.815142888	8.356407774	8.979320654	8.039144446	6.247752504	7.027389504	8.569645281	8.433606823	7.927528189
ACAA1	6.64672563	6.654979278	7.610688975	6.570432944	5.715183786	5.708461845	7.188170402	6.833825745	6.593394927
ACAA2	6.765848603	6.298813841	5.985523484	3.860364708	6.005457681	5.865367813	6.806565889	3.634896021	6.323710796
ACAA2	3.003480685	3.10183864	2.93092292	2.780705531	2.599226544	2.469799558	3.006385607	2.702358438	2.642601259
ACACA	7.39016142	7.337687676	8.207566966	6.428961018	7.645378724	8.181877683	7.6248285	6.709360971	6.560424054
ACACA	3.37997109	4.569382483	4.44531197	4.464693704	3.289676391	3.998887816	3.527417516	4.498190064	3.975527684
ACACB	3.315793776	2.900343353	2.928022217	3.083741424	3.027122788	4.698106156	3.803277752	2.662223313	2.205647284
ACACB	3.466211652	3.117739691	2.400582694	3.655746353	3.498027219	5.738899893	4.663941376	3.366164885	2.353269091
ACACB	1.677296245	1.424748463	1.447313573	1.526899875	1.1335094	1.38635366	1.211005935	1.239769135	1.33340876
ACACB	1.336404321	1.505227333	1.566690608	1.194133427	1.513669552	0.988651038	2.012213541	1.477379187	1.405558492
ACACB	2.369267688	2.448974481	2.587841604	2.268638064	2.345152238	1.608132006	2.700157097	2.282110853	2.545651291
ACACB	2.743038438	2.676772472	2.905580299	2.535053617	2.581483207	2.816412056	3.091912441	2.588284372	2.885263408
ACAD10	3.466880422	3.529427705	3.405741927	3.616794451	3.329533987	3.04092517	3.410153884	3.441846896	3.04416795
ACAD10	4.672131874	3.996258174	5.205064933	3.646970063	3.88453283	4.3549058	4.428375234	3.944092125	2.600018274
ACAD10	2.783384942	2.990715196	2.875684945	2.777268778	2.616065709	2.238345446	2.790595806	2.955787783	3.015127518
ACAD10	1.604396242	1.692251259	1.730984707	1.63058174	1.551764507	2.185810881	1.632641356	1.331858156	1.686840807
ACAD10	1.524652579	1.309753994	1.505674715	1.421114195	1.626495781	1.541296273	1.529166123	1.48832435	1.622284329
ACAD8	2.016679718	2.752311863	3.528117962	2.585290398	1.898484917	2.439775729	3.613061316	3.361956076	2.391516612
ACADL	1.700649869	1.824957128	1.942549619	1.842147544	1.990352481	1.580237241	1.894095562	1.700308897	2.359146464
ACADL	1.460408366	1.439386581	1.501462685	1.675320262	1.341055172	1.41875448	1.495329783	1.638370269	2.38682743
ACADM	8.297612199	8.04050692	8.571891954	7.41641838	8.16965055	7.343398223	8.735493164	9.727891478	7.882637872
ACADS	2.619404509	2.544030153	2.492934204	2.279329373	2.35737934	2.301246182	2.925046872	2.539186391	1.994381102
ACADSB	5.351593876	3.966895612	5.561162468	4.915652303	3.934377165	3.603891606	5.964260191	6.388299619	1.710106399
ACADSB	3.965015339	3.020068887	5.138793075	4.388574146	3.6904578	1.620406949	5.422286879	5.281185407	2.239267458
ACADVL	2.952442567	3.168516462	2.73367609	2.15500843	2.125202334	2.853962451	3.225858708	2.893191431	1.907986942
ACADVL	2.831688241	2.323443821	2.173583624	2.188015503	1.889071355	2.201470165	2.61637588	2.400653501	1.95430387
ACADVL	7.822900526	8.320529377	7.616342996	6.667591808	6.793480283	7.7832362	8.038810981	7.6481004	5.695975904
ACAN	1.945361005	2.075331617	2.113722279	1.842147544	1.720589457	1.782032498	1.867869084	1.734612782	1.73069254
ACAN	2.58911451	2.593952908	2.487279266	2.253582699	2.313054408	2.760262447	2.919195968	2.494739931	2.634269543
ACAN	2.290001277	2.458856321	2.347895557	2.524562508	2.329155219	2.52088878	2.495100497	2.377187834	2.508194529
ACAP1	3.531785825	3.703834824	3.615405274	3.864015296	3.830154235	3.488184952	3.65908546	3.436474214	3.717577595
ACAP1	3.462816921	3.549688437	3.589348952	3.465004973	3.581194012	3.154051048	3.844288898	3.66578622	3.4372466
ACAP2	2.260524173	2.518360761	2.950614771	2.657215636	2.57747158	2.330200275	2.418602452	3.279875704	3.567217699
ACAP2	1.8314497	1.918025765	2.050966263	1.988114888	1.862723241	1.896772597	1.761264404	2.193384112	2.562775362
ACAT1	4.647320575	5.983421451	4.240801103	6.247436252	4.606469445	4.031533447	4.875235131	6.17939068	5.818099281
ACAT1	1.147803982	0.973860631	1.181918934	1.058356179	1.113227765	1.003748349	1.424489993	1.379141718	1.36805186
ACAT1	1.536525674	1.665282174	1.485409183	1.585599289	1.606592101	1.183717342	1.416415216	1.258918001	1.544239784
ACAT2	6.132142189	6.017041074	5.943284691	4.898467943	5.844454865	6.549811442	5.987054774	5.234005874	5.65552846
ACBD3	8.503186672	9.18174234	7.913935102	8.799745413	9.187882132	7.158139929	8.142115937	9.527005232	8.719766293
ACBD3	3.642915757	3.373698085	2.527492162	2.737615734	3.834187422	2.945122584	1.922939708	3.086660667	2.88393743
ACBD4	4.780132064	4.144943631	5.110398307	4.788511197	5.043819549	4.855358024	4.820118989	4.944593305	3.37256484
ACCN1	1.621189745	1.665282174	1.829279984	1.824941062	1.682197572	1.660100639	1.991262266	1.707663661	2.110033427
ACCN2	2.911579606	4.015503308	3.265085403	3.057341932	3.214399265	3.422967491	3.332779406	3.425937241	3.336405091
ACCN3	2.137717308	2.199383057	1.942910067	2.037876471	2.600536257	2.992190759	2.061742007	2.220074651	2.124394608
ACCN4	3.785804849	3.467395501	3.62594823	3.491042162	3.74989644	3.388032049	3.740282927	3.480753689	3.329444339
ACD	3.293779874	3.510331239	3.922647545	3.789285665	3.464319612	3.60694702	3.635645055	3.520883991	3.313677828
ACE	4.166375438	3.891037722	4.127921184	3.888565121	3.89581916	3.207850741	4.018559878	3.516689227	4.066539798
ACE	1.272570173	1.515463863	1.813194943	1.340489838	1.270552388	1.058660295	1.3316745	1.470264874	1.139407336
ACE2	2.216245122	2.297042589	2.18988681	2.06175632	2.573013426	1.894336753	1.780911904	1.872393268	2.366886078
ACHE	2.51608111	2.383629584	2.494512253	2.3635136	2.516957754	2.548941055	2.512221417	2.460048235	2.506485652
ACHE	1.342410026	1.368049128	1.29324434	1.328372728	1.129249598	1.289094685	1.253082105	1.300639415	1.368863629
ACIN1	5.513459196	6.413301683	5.863635618	5.685778359	5.726249395	5.122263865	5.548445855	5.673188134	5.360650434
ACLY	8.762478983	9.235246583	8.691392886	7.734043922	9.238965371	8.780182987	8.408814756	8.662562974	8.786729034
ACLY	2.151488362	2.224022231	2.364941413	2.107105121	2.773360752	3.088088241	1.972283399	2.320666679	2.400381817
ACN9	2.43592812	3.305474002	4.499450883	3.309126624	3.196633352	3.448585935	4.224049727	4.424028555	5.363204933
ACN9	4.895586258	5.633804581	6.21337255	5.736924262	5.615598737	5.688295734	6.242354538	6.919233494	7.499647953
ACO1	5.884376683	5.483121924	6.530529368	4.14207267	4.508122023	6.113409228	5.390725631	5.88939296	5.16986075
ACO2	2.082801193	2.257728141	2.442621118	2.650439336	2.249061657	2.106810138	3.212933322	2.239947489	2.218192711
