gene	X102	X121	X148	X153	X169	X44	X45	X79	X96
ABAT	0.913748065133817	-0.390823529745974	-0.295579142034317	0.826967349005747	-0.825898033459915	0.034170417945926	0.393879710337289	1.28223179553368	-1.93869663271625
ABCA1	-0.496007234815975	0.641918413819997	-0.834225502575922	-0.00430486532672516	0.65376475529463	2.15701760681672	-0.896250737207408	-0.521420872926917	-0.700491563078403
ABCA11P	-0.634366499304325	-0.607373983080431	1.02771503996753	0.271299312106916	-0.509910871517439	-0.903003250001911	1.48911080776211	1.11586615748491	-1.24933671341736
ABCA12	1.55675785577798	-1.32093548797602	-1.05398261457014	0.430521211621496	-0.779420419022594	0.794148402440979	1.03137504234221	-0.420656235757836	-0.237807754856081
ABCA2	0.411322084310135	0.0238430104044089	1.58417353804756	-0.670981252798573	-0.0526082434667917	-1.49374136065748	0.709509490790762	0.744782335157628	-1.25629960178765
ABCA3	0.162252056933639	-0.268617560900673	-0.339825387959242	-0.300499148751093	-0.746485444982042	-1.67387903548132	0.368324451464284	1.77653767123889	1.02219239843756
ABCA4	0.12865532451746	-0.703402806720039	0.506553441430585	-1.20122250589915	1.01865974180401	1.52905433557092	0.663139257537538	-1.18181492927884	-0.7596218589625
ABCA5	0.907939910632837	0.621120819784627	0.0688650802107606	-0.175232668502764	-1.7299012504562	-0.950425184906452	0.863525193322174	-0.811708170137313	1.20581627005233
ABCA6	-0.729326254558992	-0.499761892468181	1.14656502906932	-0.199420698721367	0.356342192565064	0.463844152231272	1.67218970717319	-0.729326254558992	-1.48110598073132
ABCA7	0.17527338941567	1.62472449154907	0.409112899324498	-1.91721177141529	-0.0342909725632769	-0.159102374308628	0.721287203785761	0.139512516169983	-0.959305381957784
ABCA8	-0.103091304397201	-0.500504686325866	1.49604815426038	-0.582497471148868	-1.22537081353124	1.43157031145677	0.462109680358375	0.188522554006232	-1.16678642467858
ABCB1	-0.747642611585753	1.23113467898917	1.46220191872522	-0.489222043159246	0.701517065552366	-1.64811713725778	0.178275567391574	-0.155668105136013	-0.532479333519541
ABCB11	2.43047436723708	-0.0584957341449976	-1.05460091793165	-0.690776213294138	-0.2698755837943	-0.0598803316709462	0.408067056842586	-0.418143463831031	-0.286769179412605
ABCB4	1.47242262965322	1.33146587997313	0.780278928848968	-0.314379573773809	-0.320182970830329	-1.46947402716637	-0.0100203812047051	-0.801825774371948	-0.668284711128157
ABCB6	1.18048352228817	-2.08090703896626	0.883499476471153	-0.832351600760111	0.491766693696349	-0.471748501527136	0.360960894083224	0.456161011469338	0.0121355432452687
ABCB7	-1.99883937424313	1.2851742910508	-0.399612005143884	1.21984554232482	-0.214413524084029	0.130649691615218	0.296198744583844	0.342293855239188	-0.661297221342822
ABCB8	1.27804145325548	-0.88681146479201	1.13181137685865	-1.37310183854108	-0.844217585777622	-0.889268124747834	0.326817223415001	0.711356499864642	0.545372460464767
ABCB9	1.47010374080646	-0.194847912545966	-1.31826230313556	-0.38258662780618	-0.811451762533936	-0.400821749618176	1.70900136462503	0.259655825503772	-0.330790575295445
ABCC1	-1.73911715493498	-0.661785806493128	-0.811929155264269	0.468942079420827	-0.552950313035402	0.286042607688901	1.39426816060444	0.707683057630009	0.908846524383605
ABCC10	-0.89915759168155	0.0369170161396291	0.934847158868375	-0.182286030576331	0.155288441716316	-1.84335908015297	0.374558669974098	-0.212489529881249	1.63568094559368
ABCC2	-1.0032680511802	-0.441507120476667	-0.958186149724641	0.554249515484659	-0.233750384756803	2.14870660887607	-0.673359039070404	-0.0597095658441176	0.666824186692105
ABCC3	-0.150064238285867	-1.80026482980504	-0.979938227161826	1.63832844982227	0.214169612244967	0.0426793581254801	-0.00795995048955602	1.0217239970823	0.0213258284672782
ABCC4	-0.61850010202559	0.567343906713186	0.835351330983707	0.246886570967461	-0.236752890191688	0.91368186848877	-2.21410368021301	-0.301762945198812	0.807855940475977
ABCC5	1.77065385436952	0.112629635007003	0.854250772236885	-0.831707545355436	-1.47016182785723	-0.295980593311385	-0.898337894177459	0.587711953682643	0.170941645405475
ABCC6	1.44071120394037	-0.475221941345201	-0.475660602635656	-0.545856517833873	-0.222873045399256	1.75692162581391	-0.149386345175599	0.0883135502071321	-1.41694792757183
ABCC8	-0.387262600758813	-0.740526047074781	1.01586933185322	0.0385420062825116	-0.631683080265336	-0.448370647944041	1.54816606420428	1.06623588217202	-1.46097090846907
ABCC9	-0.760232536854396	-0.431440536808476	-0.668628966709273	0.385070604210047	1.48462925767757	0.522426084078678	-1.72484223317983	0.108256489790711	1.08476183779497
ABCD1	1.32476797881885	-1.3390773584278	0.639089326529624	-0.528349946641678	1.51745099196043	-0.374433706535008	0.0318803727083711	-1.1417573570073	-0.129570301405489
ABCD2	2.07113530327877	-0.176970866808478	-0.952318382236813	-0.950067027938834	0.423629536819828	-0.881804310754057	0.671190053588748	-0.571990029969674	0.36719572402051
ABCD4	0.478831939167172	0.440218618616962	-0.693787980494515	-0.277959323667876	-1.34837916947511	-0.871689543480026	2.06653846889942	0.375610577994178	-0.169383587560206
ABCE1	-0.149515166969724	0.443342005706204	-0.0277594205147466	0.274743023625224	-1.98882709924117	-0.657158939701581	-0.0844202615192495	0.419055422478351	1.7705404361367
ABCF1	-2.11319182310833	-0.212820225896812	1.56943467038148	0.104449442166536	-0.0852213829739929	0.794160857922037	0.0705527269888343	-0.490326206831707	0.362961941351947
ABCF2	-0.142947695378264	0.211044156623925	0.445235350722937	0.211733974477721	-0.906715461984412	-1.96751015475261	-0.17933410494686	0.806735664030305	1.52175827120725
ABCF3	2.08397413697101	0.0570580569343206	0.708940356293464	-0.989662615008263	-0.273546508037351	0.450139007629749	-1.23210469295279	-0.56423699833761	-0.240560743492531
ABCG2	-0.824646422885933	0.866277434893786	1.25679022034967	0.348468098650904	-0.0548811692584457	-1.84599702153472	0.953362868164096	0.0404349657279043	-0.739808974107258
ABCG4	2.0160154783269	-0.866283541172562	-1.04946446651754	-0.267123929594327	-0.168152781851965	-0.508230781733779	-0.670130123266318	0.500062109760438	1.01330803604913
ABCG5	0.633381600728296	-0.657669383682454	2.30637790043281	-0.51126686612749	-0.690163814314215	-0.870723823284499	-0.4734981574416	-0.0828191967924588	0.346381740481612
ABHD10	0.133978791756421	0.167841932670071	-1.53100466892385	-1.12943926448807	0.591431646279859	0.332600672862545	-0.717752654850681	1.79811206766761	0.354231477026074
ABHD14A	-2.35917534317513	-0.559552278328428	0.615352664534989	0.158318646366675	0.838358939481732	-0.207421675465842	0.449014280646402	0.85095612363115	0.214148642308442
ABHD2	-1.35098178814683	0.283318284995321	1.68702421229664	0.085771144431991	0.82344302826946	0.779058866673046	-0.508770762710419	-0.700209597776344	-1.09865338803287
ABHD3	-0.141724683651928	0.12201167576432	-0.47562387104715	0.341780367483109	-0.9278717239191	-0.274097105101593	-1.53654252737487	1.1787054794974	1.71336238834981
ABHD4	0.1484083497854	0.659989085451939	1.49163904761828	0.183032443072851	-1.35160236661979	-0.683543553072006	-0.917058895753056	1.24422121175311	-0.775085322236723
ABHD5	-0.554806042917334	-0.473542770935787	0.543375253350598	-0.516956807910502	-1.67331080069034	-0.503802603140773	1.1827679470312	0.518470428139112	1.47780539707382
ABHD6	-0.800782285891207	0.576253666525552	0.114256867748558	-0.347864030294528	-1.38776733116698	1.04389010797784	-0.732653440884894	-0.272529529819365	1.80719597580503
ABHD8	-1.70503778639841	-0.408484651485352	1.96479653280617	0.686212177855314	0.0716592814667176	0.314466691345765	-0.671945537736655	-0.0647160736412102	-0.186950634212348
ABI1	0.404661839884435	0.0463828001797947	0.704756781500296	0.513873073433998	-0.0470188260367624	-0.328175998542199	-2.46756998376308	0.281203174545216	0.891887138798297
ABI2	-0.0304162722860993	0.191631237683522	-1.72769622452257	-0.989021469348817	0.463097039791281	-0.377816355133609	1.39083310037708	1.28972566536352	-0.210336721924302
ABI3BP	0.95454922874064	0.150901922911774	1.24310914354711	-1.12451445784843	-1.16292721768557	1.40128127273371	-0.164026199950182	-0.461529398928281	-0.836844293520777
ABL1	0.866906254190909	-0.703842631992657	1.20085005874246	0.235971776847297	-1.56487570970775	0.346667713772163	0.98794907126022	-0.0633797324306945	-1.30624680068195
ABL2	0.124740223283179	-0.447397774055354	-0.341049471679389	0.101566381274248	0.0767969285124965	2.37231329021344	-0.973934739909159	0.117290622428295	-1.03032546006776
ABLIM1	-1.0110555100529	-0.0491390497432083	0.766935134405805	0.115378666551887	-1.22994851599572	-1.327731671438	1.53528615812537	0.498225034422281	0.702049753724487
ABLIM3	0.306582761396805	-0.346321076441045	0.472641826020101	0.347936298534708	-1.6584065985783	-0.919872795253312	1.0629637116536	1.4730229735748	-0.738547100907355
ABO	-1.75631062519287	0.523168750494385	0.242801010899882	0.258252802349878	0.707638141057958	0.859031383714613	-1.48327176335477	-0.334000986904899	0.982691286935824
ABP1	0.00286109091316508	0.619070173712949	1.41394214815395	-1.32058074917697	1.30354070721232	-0.509039428689896	-0.461803121503308	0.235225902070824	-1.28321672269302
ABR	-0.672035053788598	1.43234605783796	-0.821344135589223	1.76698233699734	-0.621722940650907	0.298877991147476	0.163837010694454	-0.792141639198384	-0.754799627450128
ABT1	-1.69561332003686	0.668821814658833	0.861616756477107	0.95614935555273	-0.499058926660022	-0.480843073261688	0.463107790652198	-1.20681952886867	0.932639131486377
ABTB2	2.17381631247933	-1.0529002760243	0.496089350440611	-0.342063473630664	-0.636129623351477	0.611966573951177	-0.675481172703634	-0.735917218316289	0.160619527155242
ACAA1	-1.21607220182716	0.372625934549798	1.62462839907898	-0.0086522301807262	-0.780063378953667	-1.47470600323038	0.259016231610231	0.880258585084355	0.342964663868577
ACAA2	-1.34560804909669	0.605687686790988	1.45635725189668	-0.00346152821008087	-1.45110287653087	1.0418535393176	0.464196948453611	-0.385179761367209	-0.382743211254035
ACACA	-1.87289666049107	-0.353736139399231	0.997226969392231	-0.523370819942882	-0.772532245585629	0.947556516297435	1.23565278212756	0.267814750583415	0.0742848470181742
ACACB	-0.312768245709229	0.915140087122589	1.19049660022901	-1.29332826813097	-0.0120618726589199	-0.430143971158775	1.03279173521058	0.48661011574121	-1.57673618064549
ACAD10	0.565707172266846	-0.51161320402231	0.59074284614128	-0.210394735146632	0.501133780823872	-2.21422118462014	1.29763005486972	0.296326028563051	-0.315310758875687
ACAD8	1.09868232055008	0.355435829350396	1.85228469700761	-1.011132407276	-1.14508650655207	0.054665544491633	-0.189346671411594	-0.0909009382631686	-0.924601867896887
ACADL	2.61621920412727	-0.481319641671391	-0.0147153703111426	-0.34631778219544	-0.358391575309829	-0.24282562329356	-0.645862333964897	-0.0897893431125845	-0.436997534268428
ACADM	-1.43473636846599	0.237927027712822	0.829789361660827	-0.651873407163738	-1.59459182661933	1.1123930193799	0.306450078874025	0.900467139134491	0.294174975486996
ACADS	-2.2121111405452	1.06306709849048	1.02999436706689	-0.38047633650118	0.291383061250515	-0.183692181516483	-0.210362632186126	-0.160735282396854	0.762933046337941
ACADSB	-0.209718185136269	0.308329050016977	0.285748495680925	0.46340976379989	-1.00804882022308	-0.370836741693965	0.334935416303507	1.87001645789106	-1.67383543663905
ACADVL	-1.25104898784815	-0.491982925825165	1.14200854814267	-1.02974485386154	0.101263960592298	-0.468642751574263	1.79083529764588	0.533662070206376	-0.326350357478101
ACAN	1.7078667419621	0.602173047750699	-0.72384982308402	-0.940080880894496	1.0027231407234	0.527396265257089	-0.508394909576995	-0.398045334803489	-1.26978824733429
ACAP1	-0.200499654015316	1.10473684759177	0.690534312793163	-1.35176973338655	-0.216781481461342	0.898014235876949	-1.48142653815342	1.06343914325786	-0.506247132503096
ACAP2	-2.09909607129902	0.364016942352396	0.279102824919452	0.880296014231123	-1.224349632443	0.149073642188571	0.275024193684541	0.868215947582501	0.507716138783428
ACAT1	-1.38273712049456	1.34134854416217	0.334209075865923	1.24298385940134	-0.941583963310571	-0.410457092980894	-1.05725850237357	0.633940018073858	0.239555181656298
ACAT2	0.612879705849742	0.536541100748071	0.414046123060626	-0.104100504725291	-0.757733381642152	1.56098203699599	0.427861731445745	-1.75815959102734	-0.932317220705395
ACBD3	-0.476086254777484	1.09660109369982	-0.102808265263261	0.670047166788226	-1.31431641319692	1.51105471753152	-1.21428716130445	0.467881744074614	-0.638086627552061
ACBD4	-1.69486667688856	-0.00941095827678022	1.46205110042166	-0.00512770351025845	-0.0955505065368569	-0.768728609407971	1.39341734064819	0.31095538194696	-0.592739368396382
ACCN1	-0.903229034700013	-1.20232647872656	0.537661297346263	-1.07949097337845	0.24713149324947	1.55674406305448	-0.387655144896545	-0.0520709632557587	1.28323574130711
ACCN2	0.128588432956491	-1.31700718980839	0.517141480340193	0.518042881653886	-0.772053720826022	-1.58297129725604	0.333911328356381	0.826505007370414	1.34784307721308
ACCN3	-1.1771644262761	-1.33184324671385	1.27719313549126	-0.182476190511473	-0.733794848756514	1.0791881625159	1.19557392822064	-0.196445650901367	0.0697691369315001
ACCN4	2.25607363315969	-1.06367705776421	-0.266743389035183	-0.310461398766458	0.357570085003481	-0.25049041083427	0.528893449409006	-0.202411300544377	-1.04875361062767
ACD	-1.56557530696439	-1.5281924054934	0.991871162104656	-0.397585923086075	0.785645069928194	-0.00283212071750089	0.246631295532556	0.33933011279214	1.13070811590383
ACE	-1.58673299650255	-0.655288011758266	1.12208186966769	-0.399065673135174	0.913347494549666	-0.476147310461686	-0.196833031152341	-0.287351178020052	1.5659888368127
ACE2	2.34745938599684	0.109343828177423	-1.31201402240474	0.176543346105308	-0.0850688494236477	-0.688773433127153	-0.0112014617977308	-0.045258606286534	-0.491030187239761
ACHE	0.364684276545022	-1.87706650155623	-0.490502511458377	-0.274044746662671	-0.172801906919618	1.88567500462673	-0.0215102721576835	-0.0749094241302063	0.660476081713037
ACIN1	-0.311134138964941	-0.595289262445238	-0.356220223123948	-0.446575402242056	0.231546346876502	-1.26410690850631	2.34328112075679	0.215935938083005	0.182562529566208
ACLY	0.928218775681644	-1.96650530322447	0.451970725930968	-0.781843553624264	-0.368985740703717	1.03518957952572	0.0448692661910981	-0.389108445587613	1.04619469581062
ACN9	0.207674794922037	0.059118761439048	-0.202283081215637	-0.106134975610268	-0.61989284724244	-1.88745959649029	0.42853527506189	0.187683361136273	1.9327583079994
ACO1	-0.794325707655033	0.908038900397989	1.82189596862332	0.126970581132001	-1.36304463013576	-0.604196739395193	0.167803571561926	0.547899900110156	-0.811041844639405
ACO2	-1.21128343639528	0.734651309734158	2.13760016275406	0.374666981859776	-0.486460266117845	-0.0413334626032521	-0.863049592399717	-0.537204223465657	-0.107587473366242
ACOT11	2.17698689844977	-0.468541925576722	-0.361023421999202	-0.416881008128336	-0.334899069061051	0.876705519640195	0.109772687829073	-0.246680615486906	-1.33543906566681
ACOT13	-2.04150902015304	1.45509208295667	0.829564958095866	0.771087677626581	-0.426020205546882	0.132537355141637	-0.0403212828158962	-0.337477622621482	-0.342953942683449
ACOT2	-2.34609450389512	-0.0499438976233519	0.417236011076297	-0.59441641390814	-0.0411435006667826	0.791493531063744	0.992901466190808	0.353752783738098	0.476214524024443
ACOT7	-1.15324515664958	-0.861846499698647	-0.153437606282192	-0.420918325633204	0.647247241887305	0.385292036656393	0.486899503945421	-0.939719535506759	2.00972834128126
ACOT8	-1.16399018991095	-0.364492782169083	1.45577345684064	-0.662148300665006	1.14669761765191	-1.27735361036768	0.00535747550760602	-0.134742285593726	0.994898618706281
ACOT9	1.60799849509314	-0.28031971561177	0.91806752211338	-0.410812039804742	-1.54010230364492	0.677306748232807	-1.1794512484723	0.304769622341723	-0.0974570802473138
ACOX1	1.13094251828759	-0.454619742868902	0.462365992135139	0.725822795447666	-1.39675452218991	-1.66929583485481	-0.20671738609792	0.734887454164988	0.673368725976153
ACOX2	0.136233788971807	0.976356642272386	-0.329915494182663	1.21030596981718	-0.710436548328733	-0.318101079131388	-0.254757067624673	1.15045528297821	-1.86014149477213
ACOX3	-0.432266157206524	0.19033677660237	1.27710795702107	-1.71742586315708	-0.0802104692537836	-0.517023999326177	0.247660999096016	1.59501904021734	-0.563198283993231
ACP1	-1.63677137544515	0.823896752790406	0.769234941482503	1.10859216380271	-0.874537934660317	0.0444341460076088	-1.16852515738825	0.11091919644687	0.822757266963616
ACP2	-1.03953231862621	1.1633948059223	0.728399802568621	1.21193608096055	0.594811771804424	-0.38433840688791	-1.59108736577231	-0.728967785667938	0.0453834156984614
ACP5	-1.10675474662605	2.38169867459903	-0.178074843109904	-0.367487112197753	0.122705942178678	-0.491489166164236	-0.250263938091993	-0.607666570102348	0.497331759514577
ACP6	-0.785611164804862	0.0930580558370147	0.476157520103323	0.565021081394126	-0.970120204514834	-1.28700690295617	-0.237361359463962	2.04039108395953	0.10547189044583
ACPP	1.82181910647857	-1.1082419993487	-0.866731861995036	-0.781872794388559	-0.346793639604669	1.2796686704841	0.260840703819246	0.21044277492011	-0.469130960365072
ACR	-0.232661042455035	0.124728111461079	0.54354777764738	-1.37919412508165	1.16622980140805	0.028795173634246	0.193840342072686	-1.67781587818756	1.23252983950081
ACRV1	-0.644931640122431	-1.24699830789157	-1.67231752387791	0.20831899506503	0.711583315864171	-0.17175101967454	0.966070843593451	0.859527103541318	0.990498233502476
ACSBG1	-0.985188790948987	-0.479826649968937	-1.43720581979795	1.28658304792566	1.39581058733046	-0.0196129239145221	-0.577351135529224	0.889401247851918	-0.072609562948426
ACSBG2	1.91667876762498	-1.0877770010985	-0.132930367434311	-0.0134828119100934	-0.916934524370948	-0.39844406319509	1.33769204011687	-0.14274429622411	-0.562057743508797
ACSF2	-1.17536468538654	1.25466867831844	0.155924975600435	0.72270874041872	0.157353525313248	-0.953776164877448	1.26364595779429	-0.0230474634274421	-1.4021135637537
ACSL1	0.338639707682712	-0.315439865198679	0.210525684766409	0.140839966857338	-0.563843326734095	1.47489280671271	-2.1429206951601	0.0620194361334651	0.795286284940234
ACSL3	-0.735993319617192	0.183340663017766	1.26728268919854	0.51463269019777	-2.22576508379375	-0.174573614610225	0.196055921563846	0.654200881860163	0.320819172183093
ACSL4	-1.23093953256318	0.689686522807804	0.105183319344556	0.190435096152327	-1.56253604446297	1.85311235722016	0.0586859489545137	-0.248579715997782	0.144952048544575
ACSL5	-2.03267030437226	0.394251687753894	-0.955589521643217	0.0924432742943471	0.775176479653648	0.55511676652698	-0.269429543175736	1.34150456789783	0.0991965930645077
ACSL6	-0.692330397618644	-0.64547673867005	-0.20460531767314	-0.255176578089022	-0.100513805577917	-0.349397440256656	-0.0111016097421496	-0.339391313406523	2.5979932010341
ACSM1	-1.46523438411327	-0.159005278365529	-0.259727228932109	-1.01565947502413	1.25579624218114	1.28701522437413	0.899800169036415	0.247301102519325	-0.790286371675979
ACSM2A	2.35481085755191	-0.615752363523088	0.0219294699788659	-0.903120077317984	0.149780615070338	0.574045344791496	-0.675343253684467	-0.596041627041849	-0.310308965825222
ACSM3	1.45072214923658	-0.489953303920323	-0.923629088036457	0.194032288020965	-0.806289888139245	0.0110916992661718	1.82141807057337	-0.572551692790669	-0.684840234210398
ACSM5	1.73463272536842	0.0483541764976205	-0.482903914582784	-0.899579874849679	-1.03006531817165	1.10780450777927	-0.222633174133604	0.759824893992037	-1.01543402189963
ACSS3	-0.23124402930606	-1.46469164096829	1.69562801466149	1.29107274598377	-0.276287471787742	-0.725680422897749	-0.236368828328961	0.52104716301073	-0.573475530367183
ACTA1	0.850531379801599	1.52462538918278	0.226121551040383	-0.446828497607837	1.281669986612	-1.005012820797	-0.599077003175773	-0.84006033777335	-0.991969647282801
ACTA2	-1.35267140247579	0.31622349955221	1.17030532417558	0.221372928898231	0.224725439952331	-1.02230575192432	1.51586965414586	0.0471787648104624	-1.12069845713457
ACTB	-0.430107736285104	-0.536479723731981	1.21018426144699	0.897059429028122	0.846539020510591	-1.70169944612877	0.172537939961258	-1.09817139282071	0.640137648019608
ACTC1	1.94572583089627	-1.22515893159818	-1.41719634545442	-0.393361100598495	0.244680146101282	0.511066348368431	0.340548386692593	-0.240752550146323	0.234448215738832
ACTG1	-1.90541823028933	0.0416284524804801	1.01542787662059	0.965487975919975	-0.539447064449258	-0.746726142767049	-0.436228327686891	0.606379275063651	0.998896185107834
ACTG2	-0.384101011979164	-0.143033799353889	-0.65119326610932	-0.58089061159782	-0.277971602835889	-0.387989875784806	1.71157292391172	-0.995715748345736	1.70932299209491
ACTL6A	-1.85267093116391	-0.546625794838408	0.434283423691989	0.567752018963651	0.0749508277734096	-0.48902505530457	0.232973767382568	-0.262772884330528	1.8411346278258
ACTL6B	1.62713020499915	-0.455602577242841	-0.219187733080414	-1.31584490029212	0.706192848463702	-1.06480843995979	-0.536354467599138	1.20077113217148	0.0577039325399653
ACTL7A	0.0346468757697763	-0.438721535315137	-0.988513454606365	-0.905237693990116	0.252502214604287	-0.439724554474399	2.11251752891299	0.967441980558104	-0.594911361459143
ACTL7B	1.19756302787201	-0.741018858239078	-0.335173129778464	-0.569136842127245	1.40476865142972	-1.63121814079136	-0.408702998011947	0.230948005312638	0.851970284333722
ACTL8	0.621689695225008	-0.542599620552842	-0.140293701479815	0.577146037776674	-0.311491910506638	-1.36479939593158	0.124244517057279	-0.974330178031658	2.01043455644357
ACTN1	-0.0972822467153635	0.483305536976278	1.17727469284683	1.06646796463394	-0.274884730221173	-1.70129921193993	0.710833347489162	-0.0389569473518695	-1.32545840571789
ACTN2	-0.984052040671253	0.917103346929924	-0.863659142321193	1.88833403290844	0.0332947507835155	0.540236830706588	-1.22520753439526	-0.290719069580316	-0.0153311743604377
ACTN3	-0.875738568365849	-1.19478294089823	-0.294496063233411	-0.605354606900099	2.03297132458727	0.292822230221208	-0.355481035659086	-0.00358205357851916	1.00364171382672
ACTN4	-0.612017545829148	-0.947957874809763	0.970276031395899	-0.192818734697709	0.167183277020296	-1.66012989090862	0.802515286540954	-0.0494621098177088	1.5224115611058
ACTR10	-0.959345383343389	0.471325933317548	0.992756483489018	0.708517751561406	-2.14292292530999	0.508834518671905	0.199686030643007	0.587326661083231	-0.366179070112744
ACTR1A	-1.49906818879562	-0.594980415465213	1.55035712002267	-0.583958915555219	0.556643926962635	1.41286412691629	-0.255098008447518	-0.528881116395724	-0.0578785292422931
ACTR1B	-0.153074251206198	0.186167125375443	0.575221768241804	0.69730840774701	-0.183936909133312	-2.49609039030591	0.752609378547741	0.0864473892083792	0.535347481525043
