gene	X1A	X2A	X3A	X8A	X9A	X10A.avg	X11A	X13A	X14A.avg	X16A.avg	X17A
AARS	0.451819573693485	0.663199379637874	0.481304208743664	-2.17045332601612	0.546512529083508	0.58800699345448	0.799524942109881	0.822725929667408	-0.0513311357384723	-0.766418935489676	-1.36489015914604
AARSD1	1.18563992067148	-1.00618065524601	-1.01434835926595	0.422321603481242	-1.43818679954669	-0.168784969941885	1.06884428807623	-0.259730230909297	-0.773672026071612	0.491572099023648	1.49252512972884
AASDHPPT	-0.710784364869061	-1.05975648628606	-0.187959706260091	1.95095694645554	-0.583894776229637	-0.434648976452188	-0.524273909062419	-1.08549865535181	0.806810508995105	0.580262441774546	1.24878697728608
AASS	-1.01512248145764	-0.0333703290430372	0.447401707243051	1.43731762048448	-1.27285972398547	-0.898387246611497	0.99123788786395	-0.519375299424805	1.64417895525395	-0.475558638928807	-0.305462451394159
AATF	0.896471086194722	1.25679534189792	-0.809032521592258	-1.47166287444028	-0.55613422396762	1.4865099758901	0.977477083794032	0.0713576097703401	-0.87940585921181	-0.674359864897022	-0.298015753438136
AATK	-0.262901140054614	2.72447318870897	0.319271627253271	-0.693438985065773	-0.483311540313331	-0.550847861742212	-0.544426713458384	0.717948455197854	-0.233974470121139	-0.376187279944433	-0.61660528046021
ABAT	-0.932003834594925	-0.33481831396798	-2.00474828050288	0.139125245588595	-0.0846982381813407	-0.660403337600633	0.817909477844241	0.0372321545293423	1.04954921652611	0.346274942135772	1.62658096822369
ABCA1	-0.165471316117928	-0.725107846494087	-0.292958658928691	2.15562510186121	-0.662891146287324	0.0432223313284036	-1.84500036631085	0.274051040862592	0.0602258021668679	0.334808630330445	0.823496427589367
ABCA11P	-0.254387643798913	-0.557036483111213	-0.0676973377287249	-0.414972121047109	-0.926882482668642	-0.0258204381222879	2.71720576991245	-0.375953043441063	0.597013950097999	0.138204797112296	-0.829674967204792
ABCA12	-1.18449405486546	0.903868532144166	-0.249643249263715	0.130344425284025	-1.22878226456141	1.93256799955468	0.498024982326935	-1.14392083187583	0.719543159911164	0.20518513999998	-0.582693838654528
ABCA2	0.296397301314768	0.365209752723249	-0.123514813324178	1.39319828967719	-1.29599797581843	0.444400629502831	-1.11346229016458	-0.988123297386724	-1.12706179507641	0.800657693576286	1.34829650497599
ABCA3	-1.31893892558984	1.78654272429012	1.01162987604069	0.125491179724962	0.610078111685782	-0.751569793425119	-0.945910203891839	-0.762307622777132	1.10446586829805	-0.546812907690289	-0.31266830666538
ABCA4	-0.925471586942969	-1.43541530344142	0.628815226589269	0.467901299830818	-0.0298434386342256	1.53339140300104	-0.961934202809762	1.27138316744411	-1.16456198430889	0.187321101138394	0.428414318133638
ABCA5	1.25036577196299	1.47198666077161	0.135028259000595	-1.31187096065982	-1.38345189137695	0.679327713878658	-1.1865550162694	0.530051471416024	0.479781230334214	-0.419599515749992	-0.245063723307921
ABCA6	-1.41074263422958	-0.659150332314938	-0.785291897037655	0.046373390586338	1.60756438907375	0.37532350289526	1.70929045512611	0.304478758090523	-1.05858580177229	0.145158170627626	-0.27441800104513
ABCA7	0.829992967200186	-0.619631228780363	2.57712927374538	-0.685014068982561	-0.779050295111559	0.171190442812595	-0.594415770797742	-0.682733523884759	0.270824104235952	0.0457577904735245	-0.534049690910652
ABCA8	-0.734511647552427	-0.793138942437106	-1.87969486099808	1.04496254952467	0.44741278048835	-0.121472692881884	0.773922497513413	1.11076815478077	1.21018341797281	-0.270521066293533	-0.787910190116967
ABCB1	2.27792934781074	-0.139885607257823	-0.58196551435157	-0.503373478568768	-0.691221603245199	-0.176326847851064	-0.475890594432678	-0.157829121859254	-0.522209428096629	1.64625639617643	-0.675483548324173
ABCB11	-0.894795588119553	-0.390585262946418	-0.79905717183361	1.93685303188717	-0.396707940079009	-0.66114054647815	1.8246839168645	0.0160932833360848	-0.571076877701639	-0.48184647585868	0.417579630929288
ABCB4	-0.0038108392032511	0.885165126218653	-0.0382167806516508	-1.2969909991947	1.14358396476459	1.21322915331047	-1.032554656102	1.02605460247347	-1.22466766923916	0.338156158957015	-1.00994806133344
ABCB6	0.928988963772377	-0.381520563191127	1.3289322026757	-0.386418318228277	-0.223564328846031	2.00192399728505	-0.860054897514245	-0.598626464591126	-0.877564674984606	0.132196022453866	-1.06429193883159
ABCB7	0.408820264772318	0.659170479057066	0.797435307741518	-1.5990844584511	0.903979217277754	0.487497948832032	0.0569899807102672	0.692125879370288	-0.345217664899474	0.0699943042706156	-2.13171125868129
ABCB8	-0.750876294088406	1.48372016352245	0.366668217586966	-1.33178144202776	-0.109051182099898	0.260253865511645	1.86464360730412	-1.17201093397009	0.217273916115035	-0.360353007652603	-0.468486910201455
ABCB9	-0.0768401605193518	0.670927276451118	0.418769926483168	-0.520035880299852	1.50256760570984	0.842922659916038	0.99320908397646	-0.943663088104719	0.027760461835939	-1.42806156947308	-1.48755631597557
ABCC1	-0.463135933221021	1.59808154782899	0.786551572541991	-0.549585283268822	-1.37326347322854	0.316959407066345	0.584204598881059	-1.53633736238761	1.10628989800452	-0.614864639605651	0.145099667388744
ABCC10	0.549772234909702	-1.75894926183587	-0.734590872222609	1.85107411013555	-0.745719230292527	0.391688183616551	-0.63460025999171	-0.192172740217054	-0.306964128013712	0.520576358416242	1.05988560549543
ABCC2	-0.117349250739822	-1.15392921245951	-0.828943981312367	-0.894745644302826	1.46728996220602	-0.836297401122179	0.656288427606248	1.65304816430971	-0.342596190446296	-0.492422486831346	0.889657613092371
ABCC3	-1.49094473592135	-0.403464491194983	0.930740196997546	-0.708777755482353	-1.67097895990158	1.03167182933626	-0.0698926280514823	0.204212024689937	0.921578707956975	1.22150088981858	0.0343549217524611
ABCC4	-0.1041608783463	-0.629963906606286	0.405936371922701	-1.14558927573581	0.564773265237473	0.32813888694348	1.56581462731168	1.47632820017044	-0.656570022511918	-0.196094428111621	-1.60861284027384
ABCC5	0.0434983484286068	1.45879056458126	-0.801494037713919	-1.86176029344149	1.22765854131938	0.65597393120451	-1.20798023408896	0.356243922110617	-0.0534597647147284	-0.23919294504898	0.421721967363704
ABCC6	-0.805708491953997	0.887388200779461	-0.81756555233854	-1.08123136825194	2.21742849871352	-0.112497986185254	0.879091782461059	-0.559981521584857	0.194260739831972	-0.819632313032914	0.0184480115614793
ABCC8	-1.68414176598749	1.2987770366888	-1.71264772670623	0.123956824153244	0.659499352792987	0.202391769824311	1.0237750420812	-0.123432186944414	-0.662926888819756	0.726337900660269	0.148410642257075
ABCC9	0.745375689480998	1.12935383962222	0.660744937209937	-1.82128608562829	1.31078359001171	0.0679738138178881	-1.43502703245738	-0.697445281320268	0.312010671146923	-0.214750294978008	-0.0577338469057409
ABCD1	0.650562236939695	-1.16987323097776	-0.681501124194171	0.417826756663145	-1.00958634689216	1.15144520257108	-1.26265343270801	-0.126235403566718	-0.39196415389117	0.697572536465856	1.7244069595902
ABCD2	-0.541206780607706	-0.122414124475442	0.0650593949326457	0.508712387182931	0.159635311929087	-0.855425991445597	-1.26473997079995	2.6320104472916	-0.191426966150573	-0.321656163973463	-0.0685475438835352
ABCD4	-0.00167079096897659	0.10306091502357	-1.72420131390846	1.08325419661813	1.17943430841719	-0.0917916641447076	-1.63213058786806	0.883792249173172	-0.729334662598174	0.333187317187069	0.596400033069237
ABCE1	-0.238066297420919	1.16128731106151	1.40552096846861	-0.836181865185784	1.22973084825713	-0.0446948511954093	-0.785331102520392	0.510371753348588	-0.253660876757606	-0.314489741882371	-1.83448614617337
ABCF1	1.13985650483624	-0.603918369972288	0.59392779589893	1.06783775581844	-0.782306734604941	-0.0013187711677884	0.224315902871894	-0.988657286407892	-2.02815048625501	0.424812170753224	0.953601518229183
ABCF2	0.362106631626884	0.161074486514023	1.32178438984039	-1.80807642897313	0.0561699903591166	0.469193758546802	-1.99334523469899	0.280768473402824	0.645148001032826	0.313036850005011	0.192139082344241
ABCF3	-0.295862194321092	0.324049140396064	-2.06332137809612	-1.2166994314703	0.167084805133453	0.593860420157526	1.07312315942583	1.14664161962505	-0.799475309961071	0.462549364090794	0.60804980501987
ABCG2	0.385211270980072	0.0533551380462061	-1.86223294614021	0.720094139954532	0.836202521246561	0.247926485796802	-1.9092267007413	0.0211756148420475	-0.14676832446776	0.645214466061537	1.00904833442151
ABCG4	-0.112134607062585	1.60393970480087	-0.395506813851963	-1.8120782220688	0.93707816207388	0.251508487353169	1.06950111093628	0.49099012092453	-0.253210087994066	-0.891155178570131	-0.888932676541184
ABCG5	-0.781722050063548	-0.571632421769189	-0.196941238848937	-0.990269558546932	-0.560944327059174	-0.719470783376396	2.40065360173215	0.131052114528539	0.330300057399753	-0.176715396954585	1.13569000295832
ABHD10	0.74453953184583	-0.388862760031552	-1.53301467712658	-1.32548686178791	0.627503979628626	0.521996577923342	0.415713106383893	1.62136673429643	0.214828303664664	0.347460920457335	-1.2460448552541
ABHD14A	-0.349968798662289	1.34168453217555	0.315485251618768	0.559529790121726	-1.02059442621269	-1.09922693771075	-1.99282195612678	0.859361993344094	0.407781268655315	0.662249445061391	0.316519837735672
ABHD2	-0.301287145531662	0.533094451642105	-1.15121228244143	-1.47216408685844	0.456720722234058	-0.0729484722553606	1.30168097459596	1.53690537783843	0.743119947212892	-0.59815596910057	-0.97575351733598
ABHD3	-0.787910650178793	-0.467961215862955	-0.938206313633189	0.51633871559547	1.52131454437324	0.264111459653474	-2.06703867379705	0.260265311049587	0.299076767183824	1.03119352691863	0.368816528697764
ABHD4	-0.280770615858391	0.0506413524811094	0.817926424760677	-0.731449471695283	0.249962745366014	2.26018353282745	-1.48685451564108	-1.03353497744984	0.106749085032858	0.378701867009654	-0.331555426833151
ABHD5	-0.353710649559478	0.341422998491677	-0.19669980386451	-2.20092771000341	0.689322397288456	0.40479010013571	0.730821033493552	1.33996666836999	0.354154368798392	0.20910386819402	-1.31824327134438
ABHD6	0.0727724397040635	1.49942249777602	-1.33077663168494	-0.463391366721753	-0.205371722285353	-1.84352817611916	1.38259117599527	0.538542070347074	-0.0989475855419917	0.28730383685366	0.161383461677115
ABHD8	-0.539220827192119	1.79310299083944	0.733135424625831	-1.30012489136243	0.924005225889676	-0.0394456467853283	-0.893919013302172	0.558407180805849	0.406469272399104	-0.194313011438444	-1.4480967044794
ABI1	-0.719799431607758	-1.22069585832945	-0.499116270583702	1.77588228061413	-1.22069585832945	-0.429070345502177	-0.0766932692177035	-0.0653463133452386	0.872536976605322	0.124302865348869	1.45869522434716
ABI2	0.459446568719823	1.41930586959038	0.207292644516557	-1.63300204973837	0.491200470726017	0.387094722221404	1.52322513046112	-0.446738748305208	-0.429025845740293	-0.911882341338023	-1.06691642111342
ABI3BP	-0.121352928996786	0.469298397833442	-1.8149651126165	2.30067842379429	0.18922671287964	-0.382739612528643	-0.909439654299412	0.174055171636828	-0.168768271506818	-0.061398113066493	0.325404986870456
ABL1	0.494436917511013	1.02354717894886	0.202781552901788	0.679017764932729	1.06791303171343	0.321167891979753	-1.78078791666645	-1.80618554842797	-0.49759932489125	0.492290064520093	-0.196581612521991
ABL2	-1.10279778959684	1.31785342392451	-0.17392967185864	-1.54908832263433	1.28187235063173	-0.353423883275017	1.52287935500257	-0.521307903043705	0.138156344484244	-0.0774525445746482	-0.482761359059889
ABLIM1	0.420946513461504	0.357860683858502	2.044343318531	0.541312915466332	-0.754767821326758	-0.464732021045905	-0.747041145859631	-1.90612821582801	-0.087300237401934	0.471534315188699	0.12397169495621
ABLIM3	-1.13041918128668	-0.0804248365752166	-2.24370160817123	1.15233816618129	0.233532051866927	-0.166449410308149	0.120534811729151	-0.359838252192005	0.967883347934316	0.586370731179536	0.92017417964206
ABO	1.00248862947067	-0.723098537376206	-0.483772995279886	1.03774563568227	-0.75270043296504	0.796826676804721	-1.99121611549022	-0.842014356834056	0.570358522335868	0.672437950254402	0.712945023397479
ABP1	-0.506711728124581	-1.43531616232709	1.46793675318717	-0.552062196664739	0.384114698139834	0.563474904690028	1.23565693124257	-1.25137381466807	0.947954941924024	-0.875540134797408	0.0218658073982824
ABR	0.322220144867891	-0.249776362587347	0.363006199860473	1.0123761061203	-0.265988952049236	-0.0100134466301153	-2.705683626838	-0.175483658013982	0.256608794919002	0.467841775378473	0.984893024972543
ABT1	0.604972520097688	0.0413678878357804	-0.753543392370661	-1.34907573340894	-0.89757460543532	-0.590223014011624	2.10145839085671	-0.268825361383181	1.2134831436837	0.198297894359836	-0.300337730223974
ABTB2	0.13651554714677	2.42874268214052	1.21103489913098	-0.665862028681735	-0.671984207778289	0.311221389677289	-0.644008455340442	-0.714313392292249	-0.636249319766154	-0.309417593300705	-0.445679520935988
ACAA1	-0.441158864834413	1.40442367353885	0.205583589365093	-0.812709191855744	1.15561427928602	-0.68776810489434	0.266396679677382	-1.91362633010274	-0.525662669588289	0.225725434117493	1.1231815052907
ACAA2	1.0123395156243	0.0605603988071553	0.545904961627035	-2.14420479752179	-0.113190464379825	0.454896893210887	0.153262132938654	1.46631385222507	0.287194253172352	-0.621133955036761	-1.10194279066707
ACACA	0.604574682715584	0.0945421370934514	0.733836507128342	-1.66248945654859	0.816356309353293	1.36918508007956	-1.26354130042051	0.712466581782797	-0.933046455377436	0.35397336905573	-0.82585745486222
ACACB	-0.737057928285749	0.960752234511441	-0.0753427924223013	-1.70926342272629	0.815861587781645	0.669958415159308	1.18672486685917	0.781398387138071	0.291471183791805	-1.12456152256731	-1.05994100923978
ACAD10	0.430451770103115	0.032250575857265	0.738850569607592	0.268084392483965	0.168791712072094	0.171899612318891	-2.95978896483471	0.255017017532721	0.126096873134611	0.357727944997024	0.410618496727433
ACAD8	0.232586708524373	-1.22513556970417	-0.807902168602313	1.64721430565226	-1.29416329029372	-0.281595276438991	0.0596015548778598	-0.706891424315684	0.103436465016886	0.798857076425346	1.47399161885816
ACADL	-1.31057544875621	-0.209446320631984	-0.997943300899031	-0.613275067035188	0.154033840661697	2.38403456128704	0.175715041923158	-0.505075849189838	-0.284893409719112	0.426090456147889	0.781335496211613
ACADM	-1.09946972326653	-0.629222985911923	0.302505851097547	1.82572216836127	0.768559394694674	-0.17287561598011	-1.39431368546123	-0.111034267710827	1.27952509434385	0.0950387947061609	-0.864435024872874
ACADS	-0.10944223727877	0.761726193246921	-0.539501478661865	0.622863687985034	-0.297992571134327	0.0127197318150008	0.0371150315889517	-1.8376961488734	-1.06238580920714	0.424522852589857	1.98807074792974
ACADSB	-1.06429452655145	0.622929938608221	-0.134515974625085	-1.06643605388557	0.686453502823686	-0.333688058310834	2.08087078326927	-0.313663433630676	0.180874215756278	0.686444980525022	-1.34497537397886
ACADVL	-0.596776743720464	1.32698934397471	1.035434518169	-1.32377165707344	0.984342866720243	0.289390343146891	-1.49043611286023	0.100963720647864	0.442700255439444	0.416409836604394	-1.18524637104841
ACAN	2.92687532431933	-0.362741598196105	-0.360169457353089	-0.300990453973342	-0.445454203452176	0.293254931758932	-0.472384820876116	-0.43665272249344	-0.440666432254153	-0.433607645294769	0.0325370778149209
ACAP1	1.69457550924995	-0.0923414837005686	-0.227400182218825	0.212425082282527	0.396055842069462	0.118410212281878	-1.65781135852525	0.0738567528841718	-1.69916882899434	0.0840675846230961	1.0973308700479
ACAP2	0.167027722578456	-0.224701279143281	0.713677580061247	-0.116567717570653	0.0279803659458712	0.774751473067021	-2.01908907083417	0.262948023066864	0.808359984244319	1.20291106612764	-1.59729814754332
ACAT1	0.0935481034533297	-0.301869893512649	0.466343111284192	1.90824619208036	-0.576295347455155	-0.213302486083336	-1.01391944797919	-1.03491454513119	-1.16053886722781	1.43514727045878	0.397555910112678
ACAT2	1.33567810773646	0.409761092605095	1.22914342779674	-1.38886412456679	-1.07820349049803	0.972016064595461	-1.17805606851605	0.818836118761822	-0.499644498094195	-0.295878678566862	-0.324787951253665
ACBD3	-0.864781159301855	-1.52013408180117	-1.45948790736447	0.880135458866964	-0.623047628244228	-0.308501902863904	0.405002733737868	0.683076000201041	1.34021086068682	0.576225060846154	0.891302565236796
ACBD4	-0.672979797359629	-0.337390102990827	-0.858973327237313	0.655540146101147	-0.415997982002275	-0.598003027766623	1.60813969018322	-0.951673424919822	-0.491695868926178	0.0636786128089229	1.99935508210938
ACCN1	0.575079297941278	0.854891945986423	-1.01127992065697	-0.479731455435428	-0.99221942974815	-0.839145146958574	1.28351273704202	-0.648979367204063	0.820141693919316	-1.03810276963822	1.47583241475237
ACCN2	0.854019012118267	1.68304009970066	0.69715126717778	-0.333008449450403	-0.699559400550816	0.365748548611613	0.96834299095553	-0.25199301776946	-0.925082560117377	-0.641111646541868	-1.71754684413394
ACCN3	-0.5422416453172	1.77851979161113	-0.907837649042544	-0.713785962218348	-0.956753657947311	-0.310024381250077	1.74512787496925	-0.684755335142171	-0.347763487247383	0.223744260020136	0.715770191564511
ACCN4	-0.678591194428849	-0.66502628358349	-0.857259669646859	2.21190850174242	-0.732517579640721	-0.43280921088548	1.34987236349814	-0.241354854810936	-0.0810729389063236	-0.588835594903461	0.715686461565557
ACD	0.855875272768912	-0.901999164165534	-1.03712921684523	0.559539901006048	-1.70432830275802	0.70337572295219	0.328997460031861	0.616681275642745	-0.330793281372294	-0.697036761538221	1.60681709427753
ACE	-1.30809082348967	1.84761869588686	-0.960378344191102	0.0759660815732903	-0.561233199451906	-0.264836215144587	1.38341121736024	-0.205132627338043	-0.847231578557697	-0.0975193890667784	0.937426182419404
ACE2	-1.11635117938571	-0.827109754208876	-0.87946660668172	-0.324938804672526	-0.769004748369812	0.230731055781815	1.12951406734753	0.37128708189713	0.255671601480794	-0.301097955139533	2.2307652419509
ACHE	-0.00016889221117671	2.54063747996749	0.448684572297973	-0.811610088525427	-0.903261719471464	0.0942300075274516	-0.835168550915465	0.241544201228416	0.516014292330959	-0.595263940018892	-0.695637362209857
ACIN1	0.882804035742658	-0.866760893286221	0.637522047953913	1.2906688827059	-0.777152587447661	0.0789088600710457	-1.60767763394386	-0.244613023660163	-1.18950377869228	1.13778847484288	0.658015615713791
ACLY	0.169180425635837	-0.042284038852372	0.786780623333625	-2.32485752788365	-0.872549301208113	0.647489750489938	1.03812254843754	0.629835598913012	0.671852047383251	0.192152694031815	-0.895722820280864
ACN9	-0.234846127934294	-0.438189557365039	1.80245688742607	0.447190465981607	0.315816483267831	-0.789530562870522	-1.65907923803712	0.274173892114916	0.614889609252344	0.910522134473474	-1.24340398630927
ACO1	-1.55094506513782	-0.315524335959881	-0.0804636335037099	0.536910652643571	0.786825107074609	0.143290014592836	0.24741417962305	1.41134700618425	0.537589911454018	0.313408098183501	-2.0298519351544
ACO2	-0.371136135332635	1.02835757231856	0.16055444182051	-1.61130167208722	0.76304455487826	0.227329833930431	1.34698231729789	0.682568663467414	-0.0281181862053867	-0.446653335678891	-1.75162805440893
ACOT11	-0.0731300856618756	0.703155199396036	0.432523973076798	-0.325727778797022	1.23520309511415	-0.242784544266398	-2.02412734862519	1.49651526642295	0.18537929906244	-1.07394334728646	-0.313063728435431
ACOT13	0.493002167293383	0.970612283096164	0.617495734435851	0.269386328794819	-0.124373215685007	0.33699224728679	-2.64729602133426	-0.692262145767986	-0.103192958256154	0.856367273717822	0.0232683064185814
ACOT2	-0.869058965481827	-0.25917990022071	0.0784389540165157	2.83734435718896	-0.520634866157657	-0.0950597029994836	-0.320612384318882	-0.508817870862361	-0.643497851403186	0.249756427758776	0.0513218024798835
ACOT7	0.106522924780719	1.36731532876601	0.749632111958948	-1.67423669358191	-0.172391618868551	0.71067961081462	0.930969260963975	-1.43781399955702	0.118960383843453	-1.06619490069589	0.366557591575659
ACOT8	0.208534839485807	0.8069847006491	0.856491275974988	-1.58584115928418	0.937493742508492	1.06213995990567	-1.40719451235294	0.574820572826286	0.134558989312506	-0.314302213793054	-1.27368619523267
ACOT9	-0.599788208138611	-1.51782792872791	1.08282164751639	0.878537644618922	-0.0446034505652664	0.854236508369527	-1.87626929435989	0.84564911161562	0.159711706273349	0.542202997869051	-0.324670734471181
ACOX1	0.342421704348613	-0.390880031512326	-0.718099795165762	-0.149722593407471	2.89534436227321	-0.040106962065315	-0.529645905008306	-0.307620494935917	-0.4350683386338	-0.231781568935925	-0.434840376957005
ACOX2	-1.34302637263411	0.215224892508438	-1.92109400428507	0.322754088579794	0.952467776856097	-1.0016839339082	0.871245257865283	0.732027410459492	0.277910111077092	1.02703554909617	-0.132860775614977
ACOX3	-0.805324487959909	-0.714064618017565	-0.762053678853406	2.1545235905898	-0.731641865585842	-0.801736561202181	0.790428998906704	-0.433766942886257	0.325316574255851	-0.233152239647485	1.21147123040028
ACP1	-2.00633233360046	0.0418788394257858	1.32584995619747	0.714114534912398	-0.235133375880876	-0.0458152667010113	-0.392431891111507	-1.36564439337985	0.413731846777243	0.416716071032194	1.13306601232862
ACP2	-1.63284949864535	-0.595940696492712	-1.29794852392611	0.7410095086078	0.408552798952078	0.297852162328768	0.516158887188586	0.640489459164318	-1.12414945948745	0.546886367608414	1.49993899470164
ACP5	0.96522545089203	2.20772703807667	0.703407977537747	-0.820849352003913	-0.778102468470325	0.451099334703027	-0.505676079627262	-0.900827022774397	-0.670566616617463	0.168106515161842	-0.819544776877958
ACP6	-0.679622686459142	-0.826955692892229	-1.71527298437429	0.336670254964874	-0.791628132202941	1.75949700496064	0.785847407153543	0.516616957806572	-0.355770339705756	1.0303653345031	-0.0597471237543532
ACPP	-1.12961499091593	-0.550715008545769	-0.974145733297782	0.391718202270861	-0.989577525328797	1.82502728148209	-0.269958261473821	0.0952362348278105	-0.600024980385222	1.36729006611863	0.834764715247928
ACR	1.73894001341496	0.463010377689808	1.56658712720223	0.131994021940328	-0.941724656293671	-0.313415772262611	-0.368320379579872	-1.56746021551178	0.0987776687453133	-0.837739021259062	0.0293508359143588
ACRV1	1.09747830576491	1.95538042898205	-0.236018705930816	-0.270332521698499	0.544697102997024	-0.971282702117446	-0.940102902042184	0.755348753589919	0.0788345541205652	-1.24626719121695	-0.767735122448589
ACSBG1	-0.322608490024505	-1.0204570361207	-1.12947200204163	1.37088713935434	-0.866329242678173	-0.725683794089744	1.78744420795193	-0.426463554142782	0.580561578467989	-0.0852887671396654	0.837409960462934
