gene	X102	X121	X148	X153	X169	X44	X45	X79	X96
CD200	-0.299186041473324	-0.370033578831653	0.0892198605346524	-0.704008904678557	-0.62331547108693	-0.401373878733373	0.298628618283884	-0.513349712280607	2.52341910826591
CD207	-0.807299251504771	0.0129632477179424	0.297774586597397	0.926636587068812	-0.967203215779015	-1.44575765798145	1.18121404601012	-0.509788185566929	1.3114598434379
CD209	0.436946069087521	-0.0504166924532276	-0.487432591194026	-0.5034811055883	-0.0342579239859542	2.40085832443187	-0.500974875486128	-0.128715371504153	-1.1325258333076
CD22	1.14269609803217	0.780111060732806	0.683916862518827	-0.949103531036001	-0.664640974759149	0.72604507055008	-0.4829652191749	0.55480166016877	-1.7908610270326
CD226	0.0590211745413894	-0.838831383920207	-0.453047378422782	1.29366620494608	0.361042567869149	1.64218027836382	-1.16407966904759	0.193028122644274	-1.09297991697413
CD244	-0.525120370045331	2.36294911075659	0.370923702318913	-0.0224919317121539	-0.493667223876871	-0.944735613232241	-0.905148680538667	-0.0531360318606934	0.210427038190461
CD247	-0.640150592674819	-0.100412947982376	-0.0821511085036781	-0.913715724074873	-0.93134558321963	2.17056057194236	-0.628745516942753	0.307494113722471	0.8184667877333
CD248	0.569826287909511	0.243032913503495	1.79960094382831	-0.0817627572334505	-1.70831903576526	0.235577124743489	-1.0747335225962	0.356197082949919	-0.33941903733979
CD27	-1.50626933792757	0.924724999410865	0.495700491103273	0.215058324526582	0.10948150381589	-0.602058973818242	1.76127122725983	-0.954351883217839	-0.443556351152794
CD2AP	-0.0699999993988823	1.29901764333592	-0.811323891975763	-0.428774787024311	0.941989873917665	-1.99446321689749	0.0481619757004464	0.304595241896646	0.710797160445772
CD2BP2	1.29797871888284	0.450421043159151	-0.358151645738387	1.59342532009514	-0.366897355667032	-1.16446761047597	-0.185540819775805	0.114185989474311	-1.38095363995425
CD300A	1.90104670477951	-0.220819273248071	-0.434578115466278	-0.169025379072741	-0.275697533623087	1.49231585312287	-0.852031428080666	-0.882338128376482	-0.558872700035056
