Gene Symbol	102	121	148	153	169	44	45	79	96
ABCB1	2.396373687	1.692640917	1.733937775	1.619489542	1.730880073	1.168757462	2.512220879	1.731312967	1.456648484
ABCB11	2.247221686	1.490514821	1.187674851	1.298286325	1.426250255	1.49009387	1.632361148	1.381173248	1.421114195
ABCB11	1.45889697	1.376964757	1.308822474	1.044180047	1.525136869	1.19477425	1.459436277	1.315284229	1.246340662
ABCB4	3.484812616	3.410388658	3.119366663	2.541396338	2.538332194	1.931516348	2.702095388	2.284028914	2.354537453
ABCB4	2.981952577	3.135984339	1.882108301	2.687653275	2.577778087	2.524801678	2.096268919	2.459908262	2.274478884
ABCB6	4.138223814	3.369495034	4.068222942	3.663786834	3.97588924	3.748783088	3.94505755	3.967496773	3.86283738
ABCB6	5.447949881	4.921682137	5.310137019	5.225858614	5.271520294	5.279386064	5.211984987	5.154825233	5.189218203
ABCB7	4.883348155	6.535346193	5.687827291	6.502483064	5.780989975	5.954571395	6.037849584	6.061037378	5.556188538
ABCB8	2.168032242	2.046997423	2.226475199	1.919200793	2.349699575	1.913699252	2.216228218	2.168032242	2.010837842
ABCB8	2.569163469	2.103331378	2.537697746	1.998691631	2.11249671	2.102802755	2.364479461	2.447224452	2.41150808
ABCB9	3.945478268	3.70078721	3.457173468	3.74871934	3.853729675	3.146695868	3.926770816	3.851443504	3.782455801
ABCB9	2.041252596	1.720465095	1.795639108	1.714684891	1.667402081	2.241611864	2.251042997	1.65609782	2.075507983
ABCB9	3.007680126	2.388968374	2.662121965	2.154465531	2.302184784	2.790724691	2.399506216	2.25976766	2.128282296
ABCB9	2.676897798	2.004404076	1.550643678	1.928574182	1.755350467	1.9212088	2.773391382	2.187983527	1.949495222
ABCB9	2.809891696	2.140751674	1.785563687	2.301287963	2.907831953	2.153675686	2.827412077	2.464223619	2.575258804
ABCC1	1.245312757	1.641185713	1.586014487	2.056679601	1.681178078	1.989471908	2.396697156	2.144406647	2.218325573
ABCC1	5.441940511	4.96575491	5.296001834	4.931558287	5.005254021	5.226770528	5.677085376	5.00789832	5.307944899
ABCC10	4.044721845	4.310710005	3.73908379	3.967086399	4.040108591	3.99696765	4.404216681	3.799989108	4.082290039
ABCC10	6.938246458	7.356042721	7.756814043	7.258206274	7.408875197	6.516822941	7.506741629	7.244725608	8.069615752
ABCC10	3.691076945	3.764315979	4.474516043	3.85442447	4.026660189	3.910829463	4.303544871	3.916545393	4.041076026
ABCC10	6.426569838	5.455440747	5.783196836	5.667643078	6.280135851	5.866201779	6.059844209	5.832323794	5.788529024
ABCC10	1.737138262	1.638077259	1.899758903	1.611873832	1.966285903	1.866104719	1.597976427	1.768435153	1.65698589
ABCC2	1.134635394	1.347258882	1.151698651	1.724147408	1.425893688	2.327640834	1.259504179	1.491767201	1.766756315
ABCC3	2.074213741	2.041330649	1.806598215	1.853687483	2.258297931	2.341130506	2.126977142	2.07779932	1.854819757
ABCC3	4.542432746	4.099128362	4.319498165	5.022860594	4.640279313	4.594210743	4.580607168	4.85721803	4.588474402
ABCC3	1.397506876	1.050206987	0.77783896	1.156862558	1.15249937	1.336129239	1.039226677	0.995374261	1.083108219
ABCC3	2.053707305	1.819932707	2.023514843	2.058180912	2.212056333	1.917073099	2.004163732	2.085058215	1.949442072
ABCC3	2.047152898	2.149218715	2.295352043	1.870232915	1.817762582	2.158003691	2.493415499	2.156001725	1.906841328
ABCC3	3.206259448	3.412163525	3.47307102	3.302614287	3.461104856	3.491401934	3.229562226	3.23644621	3.634899805
ABCC4	1.77149335	1.934137275	2.046332666	1.837322602	2.006491887	2.550045605	1.674561777	1.788900999	2.089231988
ABCC4	3.979711626	3.85341497	3.801687109	4.054916253	4.003793628	3.922804797	4.253941028	4.029453334	3.8347168
ABCC4	2.322637988	2.516561589	3.163576586	2.750866282	2.927880284	2.575430339	2.879148509	2.604428118	2.753588728
ABCC4	4.570660081	5.785876569	6.060522339	5.457481742	4.961862889	6.140793066	2.935534582	4.895242583	6.032345908
ABCC4	5.710573548	4.421868121	4.246899877	4.913257801	5.052230466	5.190631899	4.687308445	4.565557991	4.800291444
ABCC4	1.378949705	1.305862098	1.255300146	1.46340088	1.585876737	1.30194639	1.210510347	1.723855575	1.218328552
ABCC4	2.44231852	1.259306272	1.667614946	1.772120638	1.795527269	1.568082505	1.402924551	1.55791487	1.744031453
ABCC5	1.596514182	1.483206488	2.461756714	1.454012125	1.399777458	1.945711738	1.545317216	1.637356598	1.537429113
ABCC5	8.705161751	8.127341096	8.385795711	7.798240036	7.575739021	7.984940625	7.775019391	8.292907059	8.147662804
ABCC5	7.344507773	7.267511878	7.512759315	7.210830534	6.693569756	7.41547291	6.798784981	6.98671685	6.778452414
ABCC5	3.953044379	4.069227012	3.936708523	4.234379264	4.004684221	3.92365759	3.822221079	3.975138058	3.924364288
ABCC6	2.580586583	2.464949012	2.779647364	2.802551472	2.755304105	2.673643569	2.935726187	2.439539292	3.063572255
ABCC6	2.403299585	1.728942544	1.728788147	1.704081069	1.817762582	2.514597166	1.843627928	1.927291911	1.397480274
ABCC6	2.621127004	2.184369143	2.245783829	2.409260351	2.425131488	2.238568134	2.407889076	2.430859696	1.988295042
ABCC8	2.832390121	2.671284216	3.472288877	3.026578445	2.720922085	2.804521777	3.715042968	3.495258558	2.342725112
ABCC9	1.383548216	1.222015401	1.499328978	1.468915244	1.657653701	1.241603723	1.387899989	1.553702078	1.55048049
ABCC9	1.64101928	1.590826546	1.549096483	1.580042779	1.699040653	1.674060222	1.448491888	1.264252995	1.881832552
ABCC9	2.29366523	2.362284217	2.312782922	2.532690332	2.762168546	2.561356461	2.092350903	2.474919145	2.678716098
ABCD1	3.040504278	2.972786895	3.151636563	2.766095257	3.792876284	3.726977229	3.373141036	3.079163892	3.120323873
ABCD1	4.912028748	4.92008732	5.107214768	4.628414114	5.341676371	5.25073908	5.062830338	5.015210674	4.728260448
ABCD1	3.705455607	2.773827777	3.465652903	3.05736384	3.772842724	3.111193036	3.253293442	2.84283659	3.196829225
ABCD1	1.321798924	1.127801364	1.520318546	1.324703096	1.263055028	1.272625715	1.588552599	1.403482136	1.23555679
ABCD1	1.531997472	1.348651659	1.547333442	1.492581952	1.397126501	1.464291649	1.360577596	1.293174878	1.623749948
ABCD2	2.636300527	2.098723234	1.913318637	1.913856991	2.242341513	1.93018028	2.301539301	2.004264469	2.228846805
ABCD4	3.24889575	2.998127604	3.142103312	3.122976432	3.224566725	2.860435336	3.335603277	3.091519108	3.066104538
ABCD4	4.417834638	4.407789719	4.11278778	4.220961983	3.942501584	4.066508238	4.830862662	4.3909825	4.249207015
ABCE1	6.311350584	6.610326017	6.372751506	6.525302244	5.383793144	6.055347918	6.344177677	6.598078393	7.279626725
ABCE1	4.462232004	3.106443428	2.951606718	3.411964855	2.938710366	3.423403956	2.704984192	3.231318342	3.202348219
ABCF1	3.073754626	3.693712467	4.269717789	4.142398139	3.727028035	3.756517458	3.707756755	3.687537765	4.085545496
ABCF1	3.348670133	4.035199255	4.679057483	4.149816242	4.081295672	4.398981707	4.137570699	3.934947316	4.243206587
ABCF2	1.385941709	2.134254298	2.320758442	1.968172353	2.520974085	1.614289225	2.069745333	2.151702592	2.159839151
ABCF2	2.590867423	2.251874879	2.387237575	2.094459485	2.244640542	2.880371801	2.7006475	2.421349328	2.161250431
ABCF2	2.672410996	2.327349346	2.427233015	2.239722605	2.77084094	2.300168223	2.797864503	2.338024393	2.128581911
ABCF2	4.186792393	4.330565403	4.42568164	4.330845571	3.876589799	3.445750374	4.172014133	4.572504195	4.86290905
ABCF3	3.726574039	2.934241259	3.189065679	2.525072321	2.805006094	3.087898791	2.430300363	2.691373563	2.817900413
ABCG2	4.288350918	6.35669302	6.834369192	5.723307403	5.229929615	3.039032426	6.46321613	5.346520539	4.392124288
ABCG4	4.634949423	4.032267629	3.993964938	4.157550463	4.178245092	4.1071356	4.073282837	4.317967219	4.425285708
ABCG5	1.760009702	1.503176801	2.092824206	1.532301122	1.49671258	1.4607932	1.539814572	1.617533587	1.702915902
ABHD10	5.327932061	5.333300871	5.063958324	5.127624254	5.400458631	5.35942244	5.192894844	5.591771006	5.362851882
ABHD10	0.903570529	1.083940115	1.004294046	0.95081603	1.160410584	1.121943309	1.024555938	0.929469391	1.004294046
ABHD14A	3.618837468	3.874787499	4.041887467	3.976886149	4.073604366	3.924869008	4.018230116	4.075395991	3.984826528
ABHD2	1.63408181	1.271868637	1.281928779	1.526769525	1.649275572	1.655357904	1.297186684	1.587693009	1.673060245
ABHD2	1.625510772	3.139329661	2.810323871	2.945999434	2.883433976	2.929694843	2.416057058	2.641199873	2.320976829
ABHD2	3.703871268	4.068583589	4.606004657	3.821956051	4.745644353	4.544676374	3.64649934	3.941767979	3.659533549
ABHD2	1.754157879	1.462992516	1.687790486	1.402320405	1.577637046	1.701167786	1.34670879	1.383548216	1.354189622
ABHD2	2.72244694	3.282628068	2.878840137	2.934197645	4.509999192	3.498050846	3.333276929	2.755298797	2.837096027
ABHD2	3.641253317	3.028939022	3.283575089	2.987796834	4.009521252	3.383825524	2.975734205	3.007919264	3.007862018
ABHD2	5.562186366	6.635500194	7.557373115	6.50576265	6.990222907	6.961073955	6.115301889	5.989575927	5.727901075
ABHD2	1.758667563	1.390543528	1.50644922	1.38504355	1.321091562	1.801787969	1.454012125	1.394241088	1.550599154
ABHD3	5.09834114	5.33075042	4.804103099	5.524414591	4.40557406	4.981692153	3.86920227	6.261928232	6.733077631
ABHD4	5.962789267	5.569203353	5.887284827	5.802151905	6.145409298	5.790455934	5.599725869	5.888074549	5.499865177
ABHD4	3.704330107	3.897178016	4.210680744	3.71738217	3.138878928	3.390713558	3.302686503	4.117412939	3.356205537
ABHD5	2.778342154	3.395365871	3.740237554	3.054449689	3.188716753	2.925666132	3.112816915	2.522394719	4.024514663
ABHD5	4.179216974	4.224954418	4.797306848	4.200519676	3.549688437	4.207923263	5.157176526	4.783289654	5.323232587
ABHD5	2.919481391	2.894122412	2.900825733	2.885382158	3.11131475	3.20194365	2.823905086	1.983273664	2.925700767
ABHD5	1.670279876	1.326122133	1.61359969	1.425199524	1.123686769	1.431980599	1.294049757	1.285602374	1.054295618
ABHD6	1.712896177	2.33991324	2.11418073	1.844133512	2.207883969	2.058081217	2.249508648	2.187799145	2.037310255
ABHD6	1.716993872	1.53970274	1.842792326	1.812513562	1.833705878	1.810298738	2.080562022	2.089132042	1.83625373
ABHD6	3.726173698	4.174606277	4.024156744	3.873666798	3.535021668	4.326892363	3.748359897	3.898199523	4.575463374
ABHD6	2.017594973	1.631620525	1.990041186	2.057832572	2.360031957	1.746339033	2.017546934	1.957174186	2.113585046
ABHD8	3.520201927	3.761937186	4.204422516	3.966037438	3.851457403	3.89672752	3.712816341	3.826030962	3.803240995
ABI1	7.778504008	8.123141989	8.106378644	7.927450153	7.891172059	8.286300403	7.931785886	7.791581234	7.87814436
ABI1	3.299842488	3.172164077	3.406786074	3.338761641	3.138878928	3.038684116	2.276277181	3.255846037	3.473472941
ABI1	1.195085625	0.940543876	1.146181073	1.077019493	1.107561985	1.284559395	1.159117451	1.061732804	0.996382832
ABI2	2.391043496	2.661204513	2.049481857	2.635177585	2.410721594	2.205741251	1.949618626	2.517839606	2.673282182
ABI2	2.235756195	2.292329615	2.510798817	2.546664233	1.957392092	2.478857254	1.919918182	1.85651246	2.162353238
ABI2	1.589439821	1.940939308	2.024172985	1.865276408	1.875362896	1.793039547	2.288006019	2.278802932	1.602059779
ABI2	4.716506871	4.089399672	4.261600653	3.774835726	3.733585761	3.938747956	4.923710036	4.127215641	3.856814887
ABI2	4.584669206	4.681576874	3.843929343	4.166307414	4.80005205	4.433054212	5.204941698	5.16081562	4.506146951
ABI3BP	5.253444322	4.267936158	5.60730372	2.703900235	2.656794884	5.801269311	3.881741575	3.516915078	3.056668537
ABI3BP	1.8312927	1.577078238	1.405812158	1.843748938	1.344240461	1.741866697	1.41194076	1.491767201	1.320099916
ABI3BP	1.104915678	1.049277102	1.116355435	1.040648179	1.121111671	1.129868142	1.009176269	1.116101965	1.073734782
ABL1	4.937300787	4.376972327	5.056427542	4.712229455	4.069818623	4.751717679	4.980480022	4.605442704	4.162078525
ABL2	2.73617434	2.600456163	2.848794401	3.187181581	2.484348633	2.760262447	2.525252372	2.622440321	2.718977681
ABL2	3.03775041	2.81909735	2.85974031	3.0288941	3.019427998	3.896701801	2.617871563	3.034903408	2.596320812
ABL2	2.848056192	2.901629302	2.638144069	2.956807564	3.135151131	3.321682672	3.112816915	2.907515325	3.469014387
ABL2	1.720309988	1.838369434	0.907887573	1.505871761	1.319936769	1.354870167	2.090819098	1.742064256	1.195632813
ABLIM1	2.73826843	2.458996594	2.56038028	2.432969667	2.616805666	2.667720174	2.56435706	2.39121036	2.816463751
ABLIM1	7.329299291	8.267086864	9.062690495	8.427477788	7.115897037	7.020566692	9.811768062	8.800720768	8.999432711
ABLIM3	5.283226576	4.567493139	5.465265673	5.328559606	3.129144295	3.938747956	6.112394833	6.561914514	4.137522806
ABO	1.817736638	1.695464799	1.915420305	1.98921495	2.02844296	2.086538449	2.161017817	2.102565068	2.006218604
ABO	2.433459743	2.285099698	2.414532569	2.463608263	2.473386579	2.479694656	2.758240553	2.87718088	2.661352023
ABO	1.534083564	2.402175668	2.295403471	2.301287963	2.472426982	2.530081936	1.638064711	2.075740479	2.577175227
ABP1	2.458685243	2.566995391	2.706708848	2.226065852	2.687303752	2.368709255	2.37701191	2.499527658	2.232633271
ABR	1.310631475	1.40799475	1.669593101	1.189600887	1.551613029	1.491510504	1.385467794	1.558825554	1.530965215
ABR	2.415194621	2.901629302	2.380681331	2.978981589	2.426824433	2.639624395	2.608409224	2.387431585	2.396063315
ABT1	1.97256964	2.453229579	2.492422367	2.511639656	2.215814106	2.21951716	2.411410504	2.071935273	2.506860323
ABTB2	3.289480745	3.524056236	3.671341148	3.267583821	3.041877079	2.735243776	3.005147287	3.394958263	2.995617635
ABTB2	2.522378173	2.511268675	2.831462481	2.722426631	2.576964315	2.64532853	2.845824971	2.595990415	2.452951618
ABTB2	3.672867428	2.657368599	3.144860174	2.881080202	2.788532926	3.181328572	2.77614837	2.757128189	3.039282506
ACAA1	6.834197138	7.62696902	8.251727322	7.436708453	7.0517687	6.705136997	7.570276955	7.880281391	7.612167831
ACAA1	5.353353202	6.229002264	6.596767877	6.096657063	5.795347206	6.228371169	5.988720687	6.279046211	6.232343496
ACAA2	5.599628465	6.481214796	6.865543346	6.206004016	5.551966393	6.678272498	6.417289939	6.033545495	6.034646317
ACAA2	3.17334125	2.659020993	2.829198896	2.826955305	2.74638221	2.673073587	2.823661957	2.987676662	2.490673044
ACACA	5.083453035	6.172897947	7.141722416	6.051246787	5.872564124	7.106101939	7.312706183	6.618634553	6.479847265
ACACA	4.153061706	3.243973598	3.449228264	3.115871531	2.776865174	2.482942783	3.506212613	2.998298782	3.417777806
ACACB	3.974029072	4.157943674	4.37863015	2.971453655	4.261243008	3.769769567	4.346917301	3.782668836	3.168538888
ACACB	4.246491805	4.918141272	5.068757609	3.710138562	4.410974177	4.18228885	4.982495153	4.683741098	3.555118217
ACACB	1.395052099	1.26987696	1.606835064	1.590599251	1.568019558	1.4607932	1.360577596	1.464067935	1.502277634
ACACB	2.280139635	1.537317402	1.617303934	1.704295808	1.45337003	1.66795983	1.512625607	1.773771922	1.611440495
ACACB	2.465818154	2.745717169	2.345807104	2.462416806	2.553258027	2.007231031	2.462759857	2.527239686	2.676534941
ACACB	2.943940256	2.657366151	2.434319491	2.756838839	2.939870957	2.957602878	2.874733342	2.879528419	3.301518144
ACAD10	3.089319836	2.974520727	3.161899776	3.63567284	3.230708819	3.280146623	3.015494618	3.210582954	3.297431641
ACAD10	4.459209352	3.800540838	4.474516043	3.984704366	4.41972949	2.75957448	4.906703494	4.294511012	3.920559212
ACAD10	2.955081232	2.457119391	2.890851117	2.74824044	2.67336503	3.036827257	2.657700342	2.618306326	2.842751276
ACAD10	1.916060575	1.750499228	1.400138317	1.693215484	1.9494924	1.674473283	2.0228685	1.674844987	1.844383149
ACAD10	1.291716694	1.508526951	1.594529727	1.500386653	1.331601183	1.798267803	1.353080333	1.365241408	1.620226082
ACAD8	2.84608241	2.61066193	3.084783077	2.177806674	2.135377226	2.515394094	2.438104159	2.469286468	2.205214891
ACADL	2.006554371	1.926998516	2.073911308	1.822442724	1.960687174	2.043537962	1.620300504	1.8843317	1.948362547
ACADL	3.34878727	1.425622927	1.715322828	1.509441331	1.501945093	1.573696354	1.32346355	1.668711762	1.453141128
ACADM	6.89406651	7.719095501	8.01102727	7.280207942	6.815218974	8.150419458	7.752893995	8.045888567	7.74683939
ACADS	1.986515683	2.813355518	2.805006094	2.448923683	2.618538914	2.49860311	2.491869983	2.504398727	2.737584744
ACADSB	2.842436406	3.19908741	3.183541767	3.305853142	2.292823546	2.731513905	3.217404634	4.274235281	1.83446097
ACADSB	2.738096646	2.427449825	2.845890833	2.912946336	1.822177853	2.348368493	2.98815575	3.862856497	2.214619256
ACADVL	2.252122977	2.150132804	2.569083749	1.785129878	2.392102108	2.508337543	3.426158597	2.681415032	2.352674624
ACADVL	2.129389894	1.624341717	2.241312374	1.781888786	2.132894077	2.062723454	2.515754711	2.216090935	2.108757561
ACADVL	6.398664877	6.863991697	7.865670068	6.534329945	7.227667141	6.878299818	8.263417383	7.49273819	6.965528678
ACAN	1.917611471	1.823456901	1.980714516	1.766482659	1.924244906	1.794083118	1.784696724	1.748831107	2.098323655
ACAN	3.13325236	2.870959633	2.556400405	2.50510606	2.965978151	2.85322108	2.607510633	2.633687766	2.426892858
ACAN	2.398692147	2.281837028	2.514702019	2.316850144	2.359515955	2.735577662	1.952855327	2.220933966	2.49163691
ACAP1	3.528286608	3.646340626	3.802636444	3.743350325	3.771038276	3.475702761	3.500950076	3.664575516	3.65021257
ACAP1	3.708879082	3.900937105	3.839989591	3.53947633	3.706483305	3.870519065	3.520398079	3.894860386	3.663890104
ACAP2	1.49872643	2.397069153	2.366099409	2.585365648	1.817762582	2.318675369	2.364611857	2.580959825	2.449478899
ACAP2	1.446437177	1.846861332	1.331594441	1.57894595	1.86545792	1.787466787	1.61727619	1.870425744	1.728488322
ACAT1	3.199441643	5.313239279	4.531733376	5.236911636	3.541761458	3.953897808	3.452001958	4.764314372	4.45828518
ACAT1	1.274652884	0.998814392	1.06902538	1.241712279	0.95457534	0.992014974	0.945969618	1.18181221	1.08852858
ACAT1	2.534172356	1.812680888	1.412051101	1.588457995	1.521656941	2.167856716	1.643515136	1.383548216	1.417142496
ACAT2	5.608866878	5.552190018	5.461244805	5.076551846	4.59126843	6.312776296	5.47150207	3.848511654	4.461650345
ACBD3	7.971921186	8.630449452	8.128223141	8.451839369	7.620930728	8.803992799	7.662815779	8.367187041	7.90408709
ACBD3	2.943293581	3.069905147	2.77257007	2.647721472	3.549688437	3.392749504	2.719133391	3.418756503	2.67923696
ACBD4	3.380390344	4.374009112	5.241473206	4.376534199	4.32322767	3.926372155	5.201011869	4.562873171	4.030122263
ACCN1	1.52646695	1.4773382	1.763142797	1.497514751	1.715421339	1.930533938	1.6111534	1.66627534	1.885608372
ACCN2	3.459486932	3.190432374	3.531804506	3.531972275	3.291859227	3.140931079	3.497701672	3.58938331	3.68641486
ACCN3	1.903790842	1.872686221	2.397341682	2.103814352	1.992948767	2.357524533	2.38092874	2.10100521	2.154538784
ACCN4	4.626742675	3.353186723	3.658914385	3.642142845	3.898419762	3.665149515	3.964144544	3.683594104	3.358911805
ACD	3.259093934	3.268966854	3.934522095	3.567562921	3.880057256	3.671818411	3.737702338	3.762184333	3.97118929
ACE	3.33871049	3.59713591	4.090259568	3.6682237	4.03234711	3.64683773	3.72433228	3.699218408	4.213419654
ACE	1.990213066	1.230909446	1.302666479	1.336667175	1.623343871	1.686473459	1.472525755	1.411142844	1.262090338
ACE2	2.780021364	2.240862619	1.898459604	2.257050884	2.194028891	2.048597345	2.211823436	2.20361912	2.096233402
ACHE	2.640341039	2.133275576	2.446904869	2.495865823	2.518766115	2.984376547	2.55298703	2.540908584	2.707246696
ACHE	1.466756954	1.211150891	1.24878497	1.322624732	1.700059012	1.608620964	1.451242866	1.144161483	1.159446206
ACIN1	5.525176251	5.470405866	5.51648599	5.499070193	5.629776931	5.341492477	6.036809981	5.626768053	5.620335389
ACLY	7.931882856	7.981866195	7.886313902	7.905994767	8.089206638	8.346060622	7.750301002	7.863965572	7.943623891
ACLY	2.396866779	1.829869579	2.303582824	2.061912384	2.142779927	2.417819431	2.223842793	2.13883844	2.419975032
ACN9	2.850638093	3.457014889	3.351508128	3.040529103	3.27955998	2.86692291	3.643925873	3.100784527	4.20883699
ACN9	5.620237033	5.554356823	5.438432832	5.481071675	5.253235244	4.691106856	5.718182128	5.611371423	6.385260583
ACO1	4.984414744	5.987907073	6.526598111	5.527490977	4.64917218	5.096490007	5.551560787	5.77561605	4.974561088
ACO2	1.942327744	2.213160217	2.784855358	2.031738473	2.238814758	2.589260268	2.6054166	2.290868348	2.142779242
